"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
130, 3.147403874804564e-01, 5.073844375109505e-02, 6.610779937447314e-01, 9.046049257057424e-01, 4.221551950864531e-03, 2.029006377504674e+00, 1.349911962952856e-06, 5.640287697369755e-01, 8.531955004915343e-01, 1.252052906752107e+00, -1.023695008601072e+00, 4.401102836450796e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.011781964443043e-08
131, 3.072365711263715e-01, 5.069951569770888e-02, 6.600832105054079e-01, 9.039520283436442e-01, 5.207758777582740e-03, 2.026220212097741e+00, 1.359397951500077e-06, 5.628961517940488e-01, 8.527654435613572e-01, 1.253357862546650e+00, -1.026354485314998e+00, 4.399444858171848e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.060137508272174e-08
132, 2.996968321326724e-01, 5.065177200353416e-02, 6.591865209058023e-01, 9.033602545448283e-01, 6.285930301243265e-03, 2.023696791660674e+00, 1.368567635191404e-06, 5.618707221046630e-01, 8.523698593420637e-01, 1.254541737325015e+00, -1.028762275512673e+00, 4.397919410450834e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.109400816115884e-08
133, 2.921210144536906e-01, 5.059437646575679e-02, 6.583587361238826e-01, 9.028249242183852e-01, 7.451649094346875e-03, 2.021393527704471e+00, 1.377239152377017e-06, 5.609269548768985e-01, 8.520080680927570e-01, 1.255653634681299e+00, -1.030978315776983e+00, 4.396523963841476e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.157446037166039e-08
134, 2.845089651536022e-01, 5.052640532098476e-02, 6.576095228233365e-01, 9.022849095113988e-01, 8.724502790053849e-03, 2.019260369410523e+00, 1.384956824523688e-06, 5.600817680318352e-01, 8.516935181035971e-01, 1.256580202293423e+00, -1.032962881488130e+00, 4.395310487515087e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.201943610350120e-08
135, 2.768605350140383e-01, 5.044683729140734e-02, 6.569470349502052e-01, 9.017498992364423e-01, 1.010538441804758e-02, 2.017364501205613e+00, 1.391535281575945e-06, 5.593596310344102e-01, 8.514531633083756e-01, 1.257299128674736e+00, -1.034658516402719e+00, 4.394383091157734e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.240643279117189e-08
136, 2.691755796800741e-01, 5.035454491011675e-02, 6.564399119125220e-01, 9.013279018644123e-01, 1.161694219804938e-02, 2.015902863636846e+00, 1.396743550469018e-06, 5.588055275587883e-01, 8.512668370981918e-01, 1.257844719309144e+00, -1.035959595287902e+00, 4.393664070908402e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.273816418296163e-08
137, 2.614539608244110e-01, 5.024828563631550e-02, 6.560131357104616e-01, 9.009223516270463e-01, 1.326146305410501e-02, 2.014656023971410e+00, 1.400289221111118e-06, 5.583561003789703e-01, 8.511355489463959e-01, 1.258225517427449e+00, -1.037014885932727e+00, 4.393157391403594e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.297486275794960e-08
138, 2.536955476353009e-01, 5.012669061354800e-02, 6.556536871627153e-01, 9.005186672348732e-01, 1.505603329927278e-02, 2.013573790830403e+00, 1.401802670250116e-06, 5.579938440987270e-01, 8.510496547550845e-01, 1.258454262187414e+00, -1.037865492395212e+00, 4.392825879303009e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.309040431807698e-08
139, 2.459002186418599e-01, 4.998825009213531e-02, 6.553980073325611e-01, 9.002008239897552e-01, 1.701541005009811e-02, 2.012815440540867e+00, 1.401246059808196e-06, 5.577494559268484e-01, 8.510087758686700e-01, 1.258579983279845e+00, -1.038439335195716e+00, 4.392668099696767e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.308536626750918e-08
140, 2.380678638468570e-01, 4.983129834736369e-02, 6.552227618939631e-01, 8.998757304541557e-01, 1.915475394539354e-02, 2.012250463052720e+00, 1.398351424664219e-06, 5.576123063576194e-01, 8.510270686351090e-01, 1.258508705469974e+00, -1.038761373256271e+00, 4.392738704474584e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.293529897853184e-08
141, 2.301983871718637e-01, 4.965399877009005e-02, 6.552396189444373e-01, 8.996473145949889e-01, 2.149909039956198e-02, 2.012229602031132e+00, 1.393311457760922e-06, 5.577066956740740e-01, 8.511492277779469e-01, 1.258140778930603e+00, -1.038539739658885e+00, 4.393210183857718e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.266657275141635e-08
142, 2.222917101792697e-01, 4.945432523878765e-02, 6.553989409652433e-01, 8.994643279333396e-01, 2.405569031295384e-02, 2.012587562757298e+00, 1.386210036696078e-06, 5.579748903188619e-01, 8.513515287301204e-01, 1.257520268265130e+00, -1.037909997372824e+00, 4.393990899974630e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.227837856107236e-08
143, 2.143477755238817e-01, 4.923003979201062e-02, 6.557843400325805e-01, 8.993731179663779e-01, 2.686218044438766e-02, 2.013573137528575e+00, 1.377075661614579e-06, 5.585207722566972e-01, 8.516836071885292e-01, 1.256519766069030e+00, -1.036628223310094e+00, 4.395272249364714e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.178897816522020e-08
144, 2.063665520100837e-01, 4.897866474252694e-02, 6.563762542939374e-01, 8.993572034257541e-01, 2.993363579165690e-02, 2.015114571106723e+00, 1.366259474014024e-06, 5.593155737729690e-01, 8.521264596547959e-01, 1.255173413823913e+00, -1.034761966345052e+00, 4.396980638623293e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.121828063240802e-08
145, 1.983480408077671e-01, 4.869745521249601e-02, 6.572018606134185e-01, 8.994213573121952e-01, 3.330757666878531e-02, 2.017290009778757e+00, 1.353747969950916e-06, 5.603956511246869e-01, 8.526994287594155e-01, 1.253429744305585e+00, -1.032225859104239e+00, 4.399190317268119e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.057453827241215e-08
146, 1.902922825761539e-01, 4.838336577952412e-02, 6.582470146850643e-01, 8.995700623729093e-01, 3.700961960729147e-02, 2.020075687798854e+00, 1.339896308413247e-06, 5.617409670096057e-01, 8.533893120326091e-01, 1.251341116731958e+00, -1.029066950761703e+00, 4.401849891900645e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.988216419336018e-08
147, 1.821993669085579e-01, 4.803301067326288e-02, 6.595213557876908e-01, 8.997808190499298e-01, 4.108057839534947e-02, 2.023479292431854e+00, 1.324570994515433e-06, 5.633668902914275e-01, 8.542056831784887e-01, 1.248862979598600e+00, -1.025249154007168e+00, 4.404995697537954e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.913853048251797e-08
148, 1.740694441956632e-01, 4.764261483900417e-02, 6.610819493008127e-01, 9.000822944508873e-01, 4.556664169046423e-02, 2.027662900113513e+00, 1.308029049541566e-06, 5.653393596426073e-01, 8.551728877796970e-01, 1.245924575342052e+00, -1.020617639610671e+00, 4.408720772559617e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.836875542760737e-08
149, 1.659024922953156e-01, 4.720793966321084e-02, 6.629296477879999e-01, 9.004876926485350e-01, 5.051294663296643e-02, 2.032667359586056e+00, 1.290370469176586e-06, 5.676624291613493e-01, 8.562936218880403e-01, 1.242559467444884e+00, -1.015162888228258e+00, 4.413034503795795e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.758059103206558e-08
150, 1.576983169966879e-01, 4.672420811210019e-02, 6.651616449062182e-01, 9.009444363196866e-01, 5.598207136700953e-02, 2.038675706590138e+00, 1.271456580306945e-06, 5.704667181972717e-01, 8.576362190542456e-01, 1.238488646376071e+00, -1.008578195272678e+00, 4.418198459480961e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.677475596116894e-08
151, 1.494581240396543e-01, 4.618611772478238e-02, 6.679095761505338e-01, 9.016388722224753e-01, 6.204759823238430e-02, 2.046154120875595e+00, 1.251789220148993e-06, 5.738768753464946e-01, 8.592134262455220e-01, 1.233747625357468e+00, -1.000570875959203e+00, 4.424259596829165e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.599092955327699e-08
152, 1.411825047186949e-01, 4.558762634955250e-02, 6.712053557383354e-01, 9.023776834450239e-01, 6.878019323152788e-02, 2.055073331542930e+00, 1.231294700363958e-06, 5.779859287442559e-01, 8.611163838352619e-01, 1.227992992388091e+00, -9.909224928518459e-01, 4.431565138706948e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.521879842211574e-08
153, 1.328722424534157e-01, 4.492186339761826e-02, 6.752108824619001e-01, 9.033180132913500e-01, 7.629295858222274e-02, 2.065914098228426e+00, 1.210260980778412e-06, 5.829441927443408e-01, 8.633512994027231e-01, 1.221200331918442e+00, -9.792800959323265e-01, 4.440134722612860e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.448347353181846e-08
154, 1.245283671372883e-01, 4.418096212891540e-02, 6.800687383407047e-01, 9.043688714421320e-01, 8.477554533632405e-02, 2.079042431845920e+00, 1.189252537119546e-06, 5.889738685328522e-01, 8.660504965569886e-01, 1.212989238190632e+00, -9.651219392015306e-01, 4.450469682702556e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.381211011369337e-08
155, 1.161525696639699e-01, 4.335450915291303e-02, 6.859867962623333e-01, 9.057550927645354e-01, 9.448273721357606e-02, 2.095073182239836e+00, 1.169009886167790e-06, 5.962405736909672e-01, 8.691720845643717e-01, 1.203450469496533e+00, -9.480591394501570e-01, 4.462401727947383e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.324677353376709e-08
156, 1.077530011679752e-01, 4.243120852891256e-02, 6.923845277481588e-01, 9.070383703801483e-01, 1.051528641331906e-01, 2.112381744719138e+00, 1.149761305467264e-06, 6.041108833286336e-01, 8.725077743914678e-01, 1.193242187883388e+00, -9.295790285323716e-01, 4.475128313435006e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.274961901805941e-08
157, 9.932634297544321e-02, 4.140335544716998e-02, 6.964479298576512e-01, 9.063053172271991e-01, 1.145728532137762e-01, 2.123042328011859e+00, 1.127686029440519e-06, 6.095676391468552e-01, 8.752522809155973e-01, 1.184944768791967e+00, -9.167661333078445e-01, 4.485580976414507e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.198167125332711e-08
158, 1.093504404652483e-01, -1.037850438141046e-02, 9.855000588905080e-01, 6.424535526141656e-01, -5.109737804518929e-02, 2.822580449961221e+00, 8.442515141661018e-07, 1.044738423619365e+00, 1.060109955544344e+00, 5.368029630145061e-01, 1.050493651248348e-01, 5.154620921292681e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.319649075164320e-09
159, 1.176918888144885e-01, -1.103577789747927e-02, 9.820956621870111e-01, 6.550467361420176e-01, -5.074782069384653e-02, 2.815598044278976e+00, 8.233604820392764e-07, 1.038333001554556e+00, 1.057262588088732e+00, 5.498730677747790e-01, 9.000892635145109e-02, 5.144796451166527e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.416111710618034e-09
160, 1.259968038429013e-01, -1.166941191769853e-02, 9.784773952359477e-01, 6.667321641955170e-01, -4.987928943320800e-02, 2.807886795303834e+00, 8.078999603622994e-07, 1.031784243041850e+00, 1.054479386100736e+00, 5.623794986250049e-01, 7.463192223595748e-02, 5.135179970085771e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.773520852733773e-09
161, 1.342705601790462e-01, -1.227729367176162e-02, 9.754351474931047e-01, 6.784231044038401e-01, -4.880716215222208e-02, 2.801870996512284e+00, 7.965820655025512e-07, 1.025890211701295e+00, 1.051725698359200e+00, 5.746560071800428e-01, 6.079226942165612e-02, 5.125652376415785e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.332514697519223e-09
162, 1.425070167731614e-01, -1.285822805693879e-02, 9.725266405407202e-01, 6.888893735480978e-01, -4.751206185019206e-02, 2.796008981570590e+00, 7.888983426036565e-07, 1.020344383732193e+00, 1.049168568960626e+00, 5.858572217546528e-01, 4.777022572600927e-02, 5.116793162906822e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.038114033064239e-09
163, 1.507060740791213e-01, -1.341184202485934e-02, 9.697909799602331e-01, 6.989945986799162e-01, -4.607646378293298e-02, 2.790628978176402e+00, 7.839371531151186e-07, 1.015051126502666e+00, 1.046670001554653e+00, 5.967168191174479e-01, 3.534123814845977e-02, 5.108125918823240e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.847809344629225e-09
164, 1.588678721353846e-01, -1.393757756385075e-02, 9.671865192242457e-01, 7.083632363347312e-01, -4.446712604961300e-02, 2.785466501259880e+00, 7.813971202580907e-07, 1.010017282616069e+00, 1.044283871353146e+00, 6.069130724061991e-01, 2.352137366410476e-02, 5.099838598673580e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.743811090561131e-09
165, 1.669925347878123e-01, -1.443502492684537e-02, 9.646847984236235e-01, 7.169804250483180e-01, -4.270401399838125e-02, 2.780490948635182e+00, 7.807533948740621e-07, 1.005242364306941e+00, 1.042042298116018e+00, 6.164305292167201e-01, 1.230948696097629e-02, 5.092044318721047e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.703483212096434e-09
166, 1.750801732156234e-01, -1.490390701516954e-02, 9.623324601761816e-01, 7.248844711658237e-01, -4.080192862679557e-02, 2.775770746896801e+00, 7.818385390082948e-07, 1.000757324281455e+00, 1.039928887048286e+00, 6.252658624496158e-01, 1.778257446828597e-03, 5.084687647659905e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.722212408116354e-09
167, 1.831308867073761e-01, -1.534406606837697e-02, 9.601012287120070e-01, 7.319620076903360e-01, -3.877410970590079e-02, 2.771239250754588e+00, 7.842526768353627e-07, 9.965758743046716e-01, 1.037990416533052e+00, 6.333143269372838e-01, -8.040118567033790e-03, 5.077933064030523e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.784751419712461e-09
168, 1.911440977357064e-01, -1.575541866419039e-02, 9.580178601461250e-01, 7.386160031608267e-01, -3.665181659550331e-02, 2.767029600428315e+00, 7.878776422914951e-07, 9.926392389002791e-01, 1.036138552520173e+00, 6.409235254902227e-01, -1.728365055818763e-02, 5.071474103651832e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.890113258047392e-09
169, 1.991203413662242e-01, -1.613803958536406e-02, 9.560023955227220e-01, 7.444528267055727e-01, -3.443376984186390e-02, 2.762843295958666e+00, 7.924292917538289e-07, 9.889460413957634e-01, 1.034459794271779e+00, 6.477709214179604e-01, -2.595557106282670e-02, 5.065613693408313e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.026210171928593e-09
170, 2.070599152281738e-01, -1.649207522160645e-02, 9.541735709161051e-01, 7.499405244311181e-01, -3.215399903277569e-02, 2.759080278268061e+00, 7.979367667953560e-07, 9.855310263449035e-01, 1.032863470949727e+00, 6.542033706423116e-01, -3.397429711443711e-02, 5.060036450237319e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.201286714747226e-09
171, 2.149628946085659e-01, -1.681773801186547e-02, 9.524925094654860e-01, 7.547763892994201e-01, -2.980887763818557e-02, 2.755615747137850e+00, 8.043957081975654e-07, 9.824393793550357e-01, 1.031440530599401e+00, 6.599469926042151e-01, -4.123372932507827e-02, 5.055061180130107e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.414496102112495e-09
172, 2.228293530500876e-01, -1.711530990871328e-02, 9.510194193882392e-01, 7.592949256410525e-01, -2.742558873958411e-02, 2.752639933681298e+00, 8.116949640487152e-07, 9.796534163316120e-01, 1.030108740536331e+00, 6.652711233267247e-01, -4.777539135058712e-02, 5.050401368966734e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.667167491155929e-09
173, 2.306593619455118e-01, -1.738513506117628e-02, 9.496522146220070e-01, 7.632116441514486e-01, -2.500704109394906e-02, 2.749837562321094e+00, 8.197595789795798e-07, 9.771285159993274e-01, 1.028933014586036e+00, 6.699707359702459e-01, -5.370405748255994e-02, 5.046284999332586e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.955778957290747e-09
174, 2.384529937202167e-01, -1.762761398455363e-02, 9.484422769356482e-01, 7.669345775158721e-01, -2.257158133479632e-02, 2.747418463503580e+00, 8.286611371936184e-07, 9.748273851527196e-01, 1.027819413852280e+00, 6.743929083623710e-01, -5.910729512369774e-02, 5.042383875468882e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.288645696889493e-09
175, 2.462103216361026e-01, -1.784319665318590e-02, 9.473817234362490e-01, 7.702358592087879e-01, -2.012654708435977e-02, 2.745314759387373e+00, 8.382477500747431e-07, 9.727976771230600e-01, 1.026827574417020e+00, 6.783192922873289e-01, -6.387321047464080e-02, 5.038907445083204e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.661898989350865e-09
176, 2.539314206049278e-01, -1.803237628050378e-02, 9.464600351425130e-01, 7.733292042826307e-01, -1.767787274261874e-02, 2.743542729988089e+00, 8.485594232912626e-07, 9.709774023804457e-01, 1.025904281562444e+00, 6.819587931457790e-01, -6.814735986558251e-02, 5.035669699032172e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.080166234766579e-09
177, 2.616163679448024e-01, -1.819568419141633e-02, 9.457240569010803e-01, 7.760525506795781e-01, -1.523427968563865e-02, 2.742213599206184e+00, 8.595743959394570e-07, 9.694720276417479e-01, 1.025110887861396e+00, 6.851109611704493e-01, -7.168209908484106e-02, 5.032886261639490e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.548399701234113e-09
178, 2.692652438943796e-01, -1.833368570598902e-02, 9.451558846240363e-01, 7.786070753433865e-01, -1.280658277618760e-02, 2.741303175857571e+00, 8.712862118889615e-07, 9.682052970306688e-01, 1.024386889804745e+00, 6.879828597220260e-01, -7.465648297485485e-02, 5.030345302781961e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.007124394235484e-08
179, 2.768781320815120e-01, -1.844697574509971e-02, 9.447343898639370e-01, 7.808341261584992e-01, -1.039787113838858e-02, 2.740713550290415e+00, 8.835864189227478e-07, 9.671888073876412e-01, 1.023767968822367e+00, 6.904349651971741e-01, -7.704328123499288e-02, 5.028172382541424e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.064650360555353e-08
180, 2.844551200269274e-01, -1.853617397484790e-02, 9.444090831708076e-01, 7.828518892536839e-01, -8.013531670534792e-03, 2.740337657191781e+00, 8.964685478127367e-07, 9.663351047610950e-01, 1.023216656829127e+00, 6.926189698919166e-01, -7.904784267611777e-02, 5.026236248788457e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.127689188373704e-08
181, 2.919962994530129e-01, -1.860192113071111e-02, 9.442280574408246e-01, 7.846054432735983e-01, -5.657695866230604e-03, 2.740293174066946e+00, 9.099197850088286e-07, 9.657170540674860e-01, 1.022758269527495e+00, 6.944407357482466e-01, -8.049907469830474e-02, 5.024626040205600e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.196807478978975e-08
182, 2.995017659574417e-01, -1.864487618962058e-02, 9.441645241662403e-01, 7.861163241858616e-01, -3.340945719323917e-03, 2.740492139781485e+00, 9.238842896001150e-07, 9.652895783667621e-01, 1.022374335891487e+00, 6.959436413054224e-01, -8.150282153009744e-02, 5.023277080764801e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.272240693171274e-08
183, 3.069716200015886e-01, -1.866571333881110e-02, 9.442719023969331e-01, 7.875008613677011e-01, -1.059290820186448e-03, 2.741161352164296e+00, 9.384735212197437e-07, 9.651128132165726e-01, 1.022070878913941e+00, 6.971878953732212e-01, -8.191788011512020e-02, 5.022210691129610e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.355422593355501e-08
184, 3.144059661282567e-01, -1.866511831291230e-02, 9.445268415500062e-01, 7.886397441917489e-01, 1.176033244827407e-03, 2.742154839582483e+00, 9.535190622477833e-07, 9.651655134947207e-01, 1.021850805119361e+00, 6.980830209348792e-01, -8.179413568441654e-02, 5.021437218304248e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.445898757087104e-08
185, 3.218049136583894e-01, -1.864378581166476e-02, 9.449287291063547e-01, 7.897469191405103e-01, 3.362883419283156e-03, 2.743550187565702e+00, 9.689344856542538e-07, 9.654076838130974e-01, 1.021672486057345e+00, 6.988322803681534e-01, -8.122550057974692e-02, 5.020810433297324e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.543993959152528e-08
186, 3.291685762242014e-01, -1.860241770652066e-02, 9.453626226512253e-01, 7.906518415945092e-01, 5.500275092364682e-03, 2.744982949949007e+00, 9.847191198909669e-07, 9.657348120975200e-01, 1.021549603250827e+00, 6.993645593552978e-01, -8.045737743608530e-02, 5.020378471543249e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.649524203630393e-08
187, 3.364970720128423e-01, -1.854172062509061e-02, 9.459384913011432e-01, 7.916300745132105e-01, 7.586168969028571e-03, 2.746809929573334e+00, 1.000710976359787e-06, 9.662130885960397e-01, 1.021433314619652e+00, 6.998585949846780e-01, -7.933434630402998e-02, 5.019969664928217e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.762649942936406e-08
188, 3.437905235187982e-01, -1.846240335545991e-02, 9.465753187904415e-01, 7.924022778504793e-01, 9.618188453581296e-03, 2.748746030299094e+00, 1.016912684792746e-06, 9.668108452614135e-01, 1.021377618948305e+00, 7.001084876075426e-01, -7.793076626887040e-02, 5.019773861115836e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.883190936552278e-08
189, 3.510490574642934e-01, -1.836517518659191e-02, 9.473887523315940e-01, 7.932739617000610e-01, 1.160271914842498e-02, 2.751212667320202e+00, 1.033410417157503e-06, 9.676107426649094e-01, 1.021344976160576e+00, 7.003113710522949e-01, -7.605254375666989e-02, 5.019659099481759e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.013321375528239e-08
190, 3.582728046182432e-01, -1.825074477787418e-02, 9.483087859674564e-01, 7.938874203729379e-01, 1.352132157005220e-02, 2.753878841861642e+00, 1.050083262407105e-06, 9.685906126886322e-01, 1.021387365614761e+00, 7.001851066961549e-01, -7.375173126553906e-02, 5.019808126917170e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.152425854127590e-08
191, 3.654618994848930e-01, -1.811981802737827e-02, 9.493326489502011e-01, 7.946160593153818e-01, 1.538663659918693e-02, 2.756876942144717e+00, 1.066867809279789e-06, 9.696780481349799e-01, 1.021431264591266e+00, 7.000865490424776e-01, -7.119834663524953e-02, 5.019962457942945e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.300596096623339e-08
192, 3.726164806053250e-01, -1.797309648152185e-02, 9.504043971308214e-01, 7.951876852769755e-01, 1.719116608259340e-02, 2.759954638022339e+00, 1.083790304136166e-06, 9.708555790853716e-01, 1.021518399974043e+00, 6.998026148809799e-01, -6.843341061949007e-02, 5.020268780431486e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.458001392449061e-08
193, 3.797366899755664e-01, -1.781127649931884e-02, 9.515607706133651e-01, 7.957616107766090e-01, 1.894021912348801e-02, 2.763277437618069e+00, 1.100812200286162e-06, 9.721412831781897e-01, 1.021628164170281e+00, 6.994537269122113e-01, -6.541447549030312e-02, 5.020654634636948e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.624886417199803e-08
194, 3.868226723755372e-01, -1.763504811641794e-02, 9.527630520784877e-01, 7.961769964332962e-01, 2.062607740978321e-02, 2.766673675293211e+00, 1.117989157715031e-06, 9.735150109188380e-01, 1.021780818216113e+00, 6.989200763017518e-01, -6.218885385827472e-02, 5.021191223682055e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.802354353211771e-08
195, 3.938745765936034e-01, -1.744509348738780e-02, 9.540294595194772e-01, 7.965652499154477e-01, 2.225020529464166e-02, 2.770247074031637e+00, 1.135189910027288e-06, 9.749768882150893e-01, 1.021956794401467e+00, 6.983106172201742e-01, -5.875625008197304e-02, 5.021809739772797e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.989597143016172e-08
196, 4.008925531458662e-01, -1.724208620677199e-02, 9.553285511546594e-01, 7.968588716307918e-01, 2.381248923558372e-02, 2.773881067146412e+00, 1.152477509480904e-06, 9.764984957953436e-01, 1.022159857585223e+00, 6.975880786139812e-01, -5.518339486394373e-02, 5.022523391530699e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.187516112738498e-08
