"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
128, 3.302926769326373e-01, 4.027933195887403e-02, 9.508509647835309e-01, 7.853036477274655e-01, 9.473381196214238e-02, 2.723674843098860e+00, 1.691104414513588e-06, 9.578664920234194e-01, 1.007378156514239e+00, 7.004902957293024e-01, -9.893281670090293e-02, 4.970379846862715e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.386426102317588e-07
129, 3.228637672315196e-01, 3.937784507315879e-02, 9.567989986613696e-01, 7.719760368844160e-01, 9.367879441056230e-02, 2.733985340050702e+00, 1.696045374166519e-06, 9.671887533031087e-01, 1.010858868640409e+00, 6.832004588672630e-01, -7.704340822976254e-02, 4.982693949791148e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.424538104512049e-07
130, 3.153992997744968e-01, 3.847159054048387e-02, 9.650857673940734e-01, 7.761167225066168e-01, 9.373980983933554e-02, 2.758693474198401e+00, 1.743065414490365e-06, 9.768266111577081e-01, 1.012165596219844e+00, 6.804812686208438e-01, -5.441295398302787e-02, 4.987311213341241e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.622992663070670e-07
131, 3.078989861641295e-01, 3.756151756833113e-02, 9.725093160409309e-01, 7.635186828957120e-01, 9.250790110932688e-02, 2.774985506475496e+00, 1.760642117896754e-06, 9.883463209418213e-01, 1.016284681945632e+00, 6.630078716442177e-01, -2.736376222921647e-02, 5.001845563424497e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.723591114330875e-07
132, 3.003625360911980e-01, 3.664858202994775e-02, 9.768997302340242e-01, 7.601078519527041e-01, 9.124438083849955e-02, 2.786505200299534e+00, 1.800815813595463e-06, 9.946123891626153e-01, 1.018131501504610e+00, 6.563961414022025e-01, -1.265053732831949e-02, 5.008352182621701e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.889400861756168e-07
133, 2.927896578717944e-01, 3.573374430868337e-02, 9.811990215000830e-01, 7.413963507080504e-01, 8.938194700098472e-02, 2.792376035553279e+00, 1.798427250149210e-06, 1.003281796729145e+00, 1.022505908327652e+00, 6.361064612803049e-01, 7.705918871854543e-03, 5.023739393189388e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.891758833341090e-07
134, 2.851800593424238e-01, 3.481796638525036e-02, 9.875034026631886e-01, 7.468185835065727e-01, 8.925739497097550e-02, 2.811901251916658e+00, 1.842742011823887e-06, 1.010187755457204e+00, 1.022971417346855e+00, 6.364445824220429e-01, 2.392165740866875e-02, 5.025374825961705e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.108852121422006e-07
135, 2.775334485160567e-01, 3.390220771617443e-02, 9.914116091338114e-01, 7.345062174758927e-01, 8.731775741411624e-02, 2.819882100856289e+00, 1.862570246781612e-06, 1.017580161783992e+00, 1.026395245334119e+00, 6.223969555832082e-01, 4.127961346856369e-02, 5.037391569327984e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.203282856642380e-07
136, 2.698495344675800e-01, 3.298742207016642e-02, 9.924451864636656e-01, 7.298496009941793e-01, 8.614487339832670e-02, 2.821886462073455e+00, 1.887206263912010e-06, 1.019912023718537e+00, 1.027675923697855e+00, 6.173607355185672e-01, 4.675501014026735e-02, 5.041881045935011e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.320529870094618e-07
137, 2.621280278969341e-01, 3.207455367245612e-02, 9.947953659158660e-01, 7.163830424171252e-01, 8.418013415347146e-02, 2.824958658104172e+00, 1.894031539482950e-06, 1.025380853242595e+00, 1.030745506437468e+00, 6.036005724546690e-01, 5.959625538319577e-02, 5.052629746261399e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.349296408351068e-07
138, 2.543686422584175e-01, 3.116453244833799e-02, 9.977791323008460e-01, 7.180814421155004e-01, 8.361796096935445e-02, 2.833638133229211e+00, 1.919439672445142e-06, 1.028696012696589e+00, 1.030985695526073e+00, 6.030781957390642e-01, 6.738051257769545e-02, 5.053470107102708e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.494482837391721e-07
139, 2.465710951425484e-01, 3.025826761310788e-02, 9.989463493746851e-01, 7.114979454569007e-01, 8.191896629477627e-02, 2.835521115990197e+00, 1.931623060625400e-06, 1.031512231779692e+00, 1.032600231659480e+00, 5.962947849129308e-01, 7.399321822976340e-02, 5.059116311373552e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.547866795068963e-07
140, 2.387351081714438e-01, 2.935664168734545e-02, 9.975140773021346e-01, 7.086052939679069e-01, 8.069798853094087e-02, 2.831286356644063e+00, 1.940382733590804e-06, 1.030534302064343e+00, 1.033102515055742e+00, 5.944944086845361e-01, 7.169696173650644e-02, 5.060871910106542e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.580749334590558e-07
141, 2.308604086335288e-01, 2.846050401894511e-02, 9.991896719899298e-01, 6.972340131723526e-01, 7.889258563730685e-02, 2.832589970405960e+00, 1.942073197448036e-06, 1.034484267103776e+00, 1.035323218507209e+00, 5.832988843402128e-01, 8.097179276739076e-02, 5.068628457716074e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.599622223985914e-07
142, 2.229467302181158e-01, 2.757066272990058e-02, 1.002504872395737e+00, 7.005887894098616e-01, 7.798099760403401e-02, 2.843627980026945e+00, 1.967534647036740e-06, 1.038318369514541e+00, 1.035724013024713e+00, 5.839349254012336e-01, 8.997456916159670e-02, 5.070027440758001e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.742512577191662e-07
143, 2.149938136886241e-01, 2.668787462176677e-02, 1.005685802729746e+00, 6.948970723134927e-01, 7.635656610234481e-02, 2.851190141420039e+00, 1.976407845274433e-06, 1.043286205628430e+00, 1.037387823111974e+00, 5.768059209190287e-01, 1.016394421631215e-01, 5.075831990229947e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.812438197099107e-07
144, 2.070014101379426e-01, 2.581283387391003e-02, 1.004986328962578e+00, 6.906436933347372e-01, 7.459035464750971e-02, 2.848333976512352e+00, 1.977782022512679e-06, 1.043301949528268e+00, 1.038125514209972e+00, 5.733544006018020e-01, 1.016764100879769e-01, 5.078404024207717e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.810259129728356e-07
145, 1.989692782878545e-01, 2.494616007387008e-02, 1.009521093003901e+00, 6.746032363082602e-01, 7.243887383985746e-02, 2.855000730373803e+00, 1.970952868943073e-06, 1.050801223587021e+00, 1.040890805421695e+00, 5.567444556759822e-01, 1.192853000540540e-01, 5.088037001921817e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.836417372055453e-07
146, 1.908971915101709e-01, 2.408838448832882e-02, 1.016076651493308e+00, 6.756831606349056e-01, 7.070458652681047e-02, 2.874773534857531e+00, 1.993235382092060e-06, 1.059060584488428e+00, 1.042303829078197e+00, 5.535033450184069e-01, 1.386789341796463e-01, 5.092954151677157e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.985930239369216e-07
147, 1.827849297022943e-01, 2.323993213883900e-02, 1.024746746716267e+00, 6.623426816796347e-01, 6.864699648209814e-02, 2.894850012838190e+00, 1.982511953523423e-06, 1.071399552185030e+00, 1.045526180608290e+00, 5.370996087929025e-01, 1.676518084555036e-01, 5.104154523918075e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.022875287320907e-07
148, 1.746322940884271e-01, 2.240110199057918e-02, 1.028194104576148e+00, 6.530806809616021e-01, 6.577721469390102e-02, 2.901982196173416e+00, 1.973142968055094e-06, 1.076987492715717e+00, 1.047455424926487e+00, 5.271711307776658e-01, 1.807727357840641e-01, 5.110851627793660e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.973825504754053e-07
149, 1.664390948162120e-01, 2.157204111227834e-02, 1.035272641663571e+00, 6.186986754013282e-01, 6.207721527799438e-02, 2.910778232895742e+00, 1.944022512457281e-06, 1.089617610346639e+00, 1.052493388210994e+00, 4.947956399352516e-01, 2.104292531854960e-01, 5.128309848669558e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.901687364952020e-07
150, 1.582051632694648e-01, 2.075271829923999e-02, 1.051326730794871e+00, 6.133977150850684e-01, 5.968427441577528e-02, 2.955720923497728e+00, 1.966842368170131e-06, 1.110033197270641e+00, 1.055840363186984e+00, 4.821558836008447e-01, 2.583666696502323e-01, 5.139884058155389e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.143554691198596e-07
151, 1.499302791573966e-01, 1.994288244548155e-02, 1.065429867921639e+00, 5.721842183442242e-01, 5.518752422411599e-02, 2.983237569689753e+00, 1.946984191301825e-06, 1.131265521758004e+00, 1.061792573888314e+00, 4.425250608200203e-01, 3.082218506574712e-01, 5.160420076595286e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.169713240305457e-07
152, 1.416132673525051e-01, 1.914193465281220e-02, 1.082703427894341e+00, 5.405350850482623e-01, 5.110007185970974e-02, 3.023313402343014e+00, 1.955379427931620e-06, 1.154871040775772e+00, 1.066655014680967e+00, 4.103650908886431e-01, 3.636494805479755e-01, 5.177151481203233e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.371603099886847e-07
153, 1.332551268493880e-01, 1.834917657218171e-02, 1.087629809319384e+00, 4.706174605566047e-01, 4.329975719325744e-02, 3.022760790667686e+00, 1.947580512649837e-06, 1.168032315253510e+00, 1.073924514798321e+00, 3.543777824651045e-01, 3.945531963311488e-01, 5.202090986601396e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.318203122891465e-07
154, 1.248557874082079e-01, 1.756342575367651e-02, 1.108311011376177e+00, 4.380666501254051e-01, 4.082468645747621e-02, 3.073100026023704e+00, 1.970954227449319e-06, 1.194309554429243e+00, 1.077594233180344e+00, 3.231950186642507e-01, 4.562542369429017e-01, 5.214647037880784e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.750518427321434e-07
155, 1.164154087772040e-01, 1.678313052325562e-02, 1.114198540905550e+00, 3.722546428350074e-01, 3.390217422814541e-02, 3.074733801530234e+00, 1.965041543674499e-06, 1.204813093488924e+00, 1.081327114743597e+00, 2.726645070462493e-01, 4.809173792827187e-01, 5.227396172925772e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.757782647353185e-07
156, 1.079397607015829e-01, 1.600669261591450e-02, 1.121640634777095e+00, 3.289590259797660e-01, 3.087999330750170e-02, 3.085262575252830e+00, 1.955972540719288e-06, 1.214639327562292e+00, 1.082913091681703e+00, 2.392392081511824e-01, 5.039901558239230e-01, 5.232805851427083e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.825353032643171e-07
157, 9.942470215284087e-02, 1.523024072247935e-02, 1.123254925137211e+00, 2.932555149626105e-01, 2.652598972532789e-02, 3.088967407193982e+00, 1.982951404625488e-06, 1.220149251767391e+00, 1.086262098177174e+00, 2.125719517945576e-01, 5.169278946355575e-01, 5.244215452753169e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.941117207145110e-07
158, 1.093200002336847e-01, -6.097077147940883e-02, 1.107231439472727e+00, 8.194553766662308e-01, -1.134252542665056e-01, 3.191439241411150e+00, 1.578545419438057e-06, 1.152957024215611e+00, 1.041297223970319e+00, 6.188087728564309e-01, 3.591552179384118e-01, 5.089451646026858e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.778044851248666e-07
159, 1.176437505653740e-01, -6.207159355256894e-02, 1.100032815442587e+00, 8.311930555003928e-01, -1.029398336093330e-01, 3.174273853619263e+00, 1.565669695114446e-06, 1.142171799844358e+00, 1.038307024854360e+00, 6.315018524995436e-01, 3.338306561575041e-01, 5.079036732917998e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.692978582050136e-07
160, 1.259467346763356e-01, -6.302974783860540e-02, 1.091448200441548e+00, 8.405666907321208e-01, -9.030244748908119e-02, 3.152719519768966e+00, 1.550958631411414e-06, 1.130122931461460e+00, 1.035434325700722e+00, 6.433326003008694e-01, 3.055389580667334e-01, 5.069016308408918e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.596623948044964e-07
161, 1.342309255889771e-01, -6.385275602816978e-02, 1.084999323819496e+00, 8.492788710168485e-01, -7.827283774026220e-02, 3.136872890814807e+00, 1.539444618659159e-06, 1.120665895274125e+00, 1.032872436573576e+00, 6.536875123895456e-01, 2.833330874286766e-01, 5.060067786940892e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.526914335650995e-07
162, 1.424869186415832e-01, -6.455334421128045e-02, 1.079584240047924e+00, 8.557242964010751e-01, -6.709602735246561e-02, 3.123392076981140e+00, 1.530264472349670e-06, 1.112866148359950e+00, 1.030828449580320e+00, 6.618369667041704e-01, 2.650186633792372e-01, 5.052919954876479e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.471857695299837e-07
163, 1.507119545157809e-01, -6.514452058902113e-02, 1.074373611591525e+00, 8.617110017122203e-01, -5.683847607171527e-02, 3.110483145729213e+00, 1.521406613986614e-06, 1.105363254503845e+00, 1.028844382045472e+00, 6.697460184221760e-01, 2.474012738420334e-01, 5.045974585851391e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.419495655085423e-07
164, 1.589042288473526e-01, -6.563582000780789e-02, 1.069745886118149e+00, 8.663904389051476e-01, -4.723682978472664e-02, 3.098824710519943e+00, 1.513276871809436e-06, 1.098774267292949e+00, 1.027135772664793e+00, 6.763937899855160e-01, 2.319298095542153e-01, 5.039987877666315e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.373181023900549e-07
165, 1.670623231612021e-01, -6.603571948832018e-02, 1.065645699303107e+00, 8.710037103796664e-01, -3.833364329551674e-02, 3.088707349313792e+00, 1.505550902643560e-06, 1.092824468490557e+00, 1.025504507929065e+00, 6.828016501180655e-01, 2.179592103187682e-01, 5.034267326455469e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.332453104548077e-07
166, 1.751851264940975e-01, -6.635179606541697e-02, 1.062049306671280e+00, 8.746186683625135e-01, -2.997618524256007e-02, 3.079745234801710e+00, 1.499330134486654e-06, 1.087675715181924e+00, 1.024129207890511e+00, 6.881571007156813e-01, 2.058695294024708e-01, 5.029440711078063e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.299192111511271e-07
167, 1.832713393419026e-01, -6.659083866955461e-02, 1.058376288268784e+00, 8.780078069034587e-01, -2.216653799868508e-02, 3.070577271488519e+00, 1.493035274041082e-06, 1.082462513566065e+00, 1.022757714401065e+00, 6.934996363360277e-01, 1.936285187519127e-01, 5.024624089946907e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.264991384368672e-07
168, 1.913201122948335e-01, -6.675897998060139e-02, 1.055249284999514e+00, 8.806773786323895e-01, -1.486646196244010e-02, 3.062712466303035e+00, 1.487042807842075e-06, 1.078046051180650e+00, 1.021603204574686e+00, 6.979406643466820e-01, 1.832583149728796e-01, 5.020566896038769e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.234725328038900e-07
169, 1.993315652047174e-01, -6.686177244911884e-02, 1.052489942316944e+00, 8.833778712618972e-01, -8.041388971647138e-03, 3.055922128166428e+00, 1.481736841447546e-06, 1.074068882593468e+00, 1.020502752006371e+00, 7.022236416136671e-01, 1.739196078554237e-01, 5.016697447094427e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.209090561887135e-07
170, 2.073053278767983e-01, -6.690422808531575e-02, 1.050093180141628e+00, 8.854357791618016e-01, -1.636908652224225e-03, 3.049959753771726e+00, 1.476981374167418e-06, 1.070663971941285e+00, 1.019589491855268e+00, 7.057538859897176e-01, 1.659246077328935e-01, 5.013484560170622e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.186624137678423e-07
171, 2.152411370284172e-01, -6.689090592606500e-02, 1.047587267280536e+00, 8.874365511636290e-01, 4.374374873803977e-03, 3.043664047472488e+00, 1.472102888410687e-06, 1.067108165802075e+00, 1.018634150233817e+00, 7.093804951818834e-01, 1.575752930451661e-01, 5.010122024806027e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.163335099658070e-07
172, 2.231388171941279e-01, -6.682596396237044e-02, 1.045432014224982e+00, 8.890987737622585e-01, 1.001729848369717e-02, 3.038227122664562e+00, 1.467567455006529e-06, 1.064042950586159e+00, 1.017802148880024e+00, 7.125019863735182e-01, 1.503779247350394e-01, 5.007192274860964e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.142664109747424e-07
173, 2.309982647494040e-01, -6.671320326582457e-02, 1.043494780039605e+00, 8.908289868672034e-01, 1.532100742999055e-02, 3.033454049915426e+00, 1.463552497705978e-06, 1.061236916936340e+00, 1.017002612026542e+00, 7.155553417058920e-01, 1.437891352877342e-01, 5.004375668181237e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.124891252151185e-07
174, 2.388194355785202e-01, -6.655610377639026e-02, 1.041846012777672e+00, 8.920878434107425e-01, 2.030575777067575e-02, 3.029342069303110e+00, 1.459966870652767e-06, 1.058886399847161e+00, 1.016355955544771e+00, 7.180085710425934e-01, 1.382699348341343e-01, 5.002096784997759e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.109307185339055e-07
175, 2.466023343557940e-01, -6.635785958862168e-02, 1.040096296478568e+00, 8.931765391602589e-01, 2.499551054422042e-02, 3.024906153507596e+00, 1.456316031078418e-06, 1.056440309972108e+00, 1.015713942592503e+00, 7.204171223905301e-01, 1.325263219031360e-01, 4.999833519486647e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.093147223084579e-07
176, 2.543470061497995e-01, -6.612141041607894e-02, 1.038529685468210e+00, 8.940663923521415e-01, 2.940978185695410e-02, 3.020913247639529e+00, 1.452845312733231e-06, 1.054259035094435e+00, 1.015145787208897e+00, 7.225326292809368e-01, 1.274045155781787e-01, 4.997830000475943e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.078290180322451e-07
177, 2.620535290281643e-01, -6.584946660191150e-02, 1.037042347156707e+00, 8.951477170732314e-01, 3.358213404265797e-02, 3.017207865116294e+00, 1.449615481186208e-06, 1.052132050817226e+00, 1.014550711166126e+00, 7.247741991227440e-01, 1.224101878867898e-01, 4.995730923931187e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.064675061945333e-07
178, 2.697220090592770e-01, -6.554452970738928e-02, 1.035887270514244e+00, 8.958636446229951e-01, 3.750449153973854e-02, 3.014294246014470e+00, 1.446627001882810e-06, 1.050492650366780e+00, 1.014099391186925e+00, 7.264494121321026e-01, 1.185607456719737e-01, 4.994138506645157e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.052744900047249e-07
179, 2.773525743683201e-01, -6.520891133709532e-02, 1.034698873880614e+00, 8.965842552997580e-01, 4.121327931819964e-02, 3.011312125343488e+00, 1.443809226855487e-06, 1.048815419774851e+00, 1.013643144155838e+00, 7.281635079630692e-01, 1.146224752861156e-01, 4.992528330185808e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.041337950045095e-07
180, 2.849453719314766e-01, -6.484475341040710e-02, 1.033676714846449e+00, 8.972325543518500e-01, 4.471139570448384e-02, 3.008755919657151e+00, 1.441192676568976e-06, 1.047355798262621e+00, 1.013233425131574e+00, 7.296928444290333e-01, 1.111951682695142e-01, 4.991082037968416e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.031185950329103e-07
181, 2.925005626468495e-01, -6.445404361887809e-02, 1.032631729701990e+00, 8.979575141519771e-01, 4.802063831026946e-02, 3.006141312187296e+00, 1.438563352317458e-06, 1.045840442748700e+00, 1.012791310461206e+00, 7.313183085004650e-01, 1.076369933988458e-01, 4.989521049112877e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.021075251609801e-07
182, 3.000183208512487e-01, -6.403862769807062e-02, 1.031787312669685e+00, 8.984242388695238e-01, 5.114097618848543e-02, 3.003970560204788e+00, 1.436124719614189e-06, 1.044621472796994e+00, 1.012438765208405e+00, 7.325636159446215e-01, 1.047747553230827e-01, 4.988276051956080e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.012091720361653e-07
183, 3.074988232122902e-01, -6.360022099652927e-02, 1.030842093436544e+00, 8.988399268603634e-01, 5.409430545272987e-02, 3.001538731038809e+00, 1.433721020616288e-06, 1.043299563397212e+00, 1.012084750942928e+00, 7.338424343477039e-01, 1.016708072631064e-01, 4.987025640153395e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.002810670668382e-07
184, 3.149422839805602e-01, -6.314041970833398e-02, 1.030056817526094e+00, 8.991498889429953e-01, 5.688455687851662e-02, 2.999482790806014e+00, 1.431408432668276e-06, 1.042188921721382e+00, 1.011778092226433e+00, 7.349057478783114e-01, 9.906293256640782e-02, 4.985942308757044e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.942693214214391e-08
185, 3.223488814658946e-01, -6.266071508463261e-02, 1.029278193690607e+00, 8.995967110112830e-01, 5.953599601497775e-02, 2.997563164923132e+00, 1.429277765780864e-06, 1.041085695838198e+00, 1.011471633441736e+00, 7.360769538330246e-01, 9.647247073870098e-02, 4.984859513068533e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.864401899865865e-08
186, 3.297188215162767e-01, -6.216249692104019e-02, 1.028676416488722e+00, 8.998974190112011e-01, 6.203828376816822e-02, 2.996052321221086e+00, 1.427292334302599e-06, 1.040224609344018e+00, 1.011226263837870e+00, 7.369798425955998e-01, 9.445057139104479e-02, 4.983992437787503e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.795351911323992e-08
187, 3.370523126752771e-01, -6.164706249228474e-02, 1.027985535972559e+00, 9.001632590611456e-01, 6.440821815346293e-02, 2.994300308928593e+00, 1.425253985295239e-06, 1.039266082531111e+00, 1.010973448714801e+00, 7.379199759180813e-01, 9.219987445080972e-02, 4.983098937456615e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.722160078829877e-08
188, 3.443495640295609e-01, -6.111562587106856e-02, 1.027358504035243e+00, 9.003617685056475e-01, 6.665485995983261e-02, 2.992688422872988e+00, 1.423359612407580e-06, 1.038397715469128e+00, 1.010745237802116e+00, 7.387491724109131e-01, 9.016087975281183e-02, 4.982292293664838e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.654191367036563e-08
189, 3.516107866519357e-01, -6.056932405315188e-02, 1.026745005888885e+00, 9.006682873440601e-01, 6.878545786124832e-02, 2.991143927470595e+00, 1.421418647766783e-06, 1.037521360271715e+00, 1.010495648209655e+00, 7.396629892015396e-01, 8.810312827959865e-02, 4.981409975481239e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.587832178608056e-08
190, 3.588361927087796e-01, -6.000922113276477e-02, 1.026265835519873e+00, 9.008205722644799e-01, 7.079722093848557e-02, 2.989923732112156e+00, 1.419628852815935e-06, 1.036850886018413e+00, 1.010314140968338e+00, 7.403265363899354e-01, 8.652880158357598e-02, 4.980768262425100e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.528593894142082e-08
191, 3.660259950579481e-01, -5.943631471384057e-02, 1.025680171290504e+00, 9.009490688150562e-01, 7.271218222162443e-02, 2.988393674927738e+00, 1.417818277451146e-06, 1.036049274510086e+00, 1.010109489790112e+00, 7.410539695627272e-01, 8.464655421735122e-02, 4.980044652829322e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.464381422697300e-08
192, 3.731804056132762e-01, -5.885154196551382e-02, 1.025204807206060e+00, 9.010206593455524e-01, 7.452129601282852e-02, 2.987127167080163e+00, 1.416032875718616e-06, 1.035391674604022e+00, 1.009936421802121e+00, 7.416404861547616e-01, 8.310245750920897e-02, 4.979432656207417e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.404350225735816e-08
193, 3.802996375124041e-01, -5.825578289130735e-02, 1.024710126795906e+00, 9.012405085001903e-01, 7.624992369863708e-02, 2.985895659626549e+00, 1.414374394632290e-06, 1.034693889773703e+00, 1.009743011917930e+00, 7.423676757137684e-01, 8.146400341340991e-02, 4.978748662813526e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.349137451825326e-08
194, 3.873839025428844e-01, -5.764986372336523e-02, 1.024355672755806e+00, 9.013096691728183e-01, 7.787537569486169e-02, 2.984965266889766e+00, 1.412772979060469e-06, 1.034193230970440e+00, 1.009603654742467e+00, 7.428460960081171e-01, 8.028841685554619e-02, 4.978255784423720e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.299062250927837e-08
