"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
240, 6.788885184891412e-01, -2.629732214005123e-02, 1.043170517538910e+00, 8.796615692872248e-01, 1.275610745460588e-01, 3.033683913379847e+00, 1.061997600313320e+00, 1.018047943704187e+00, 7.137252816179482e-01, 1.455752801571331e-01
241, 6.845138461200161e-01, -2.548249452528275e-02, 1.045743694586821e+00, 8.776006413128926e-01, 1.269428254640169e-01, 3.040136097705783e+00, 1.065673926029302e+00, 1.019058428509441e+00, 7.099121276566951e-01, 1.542075843648488e-01
242, 6.901127489281299e-01, -2.467376878262238e-02, 1.048265572613078e+00, 8.755505306659984e-01, 1.262541472732092e-01, 3.046453029283694e+00, 1.069281480443560e+00, 1.020048266755622e+00, 7.061622133481581e-01, 1.626784081045355e-01
243, 6.956854158105462e-01, -2.387156165097368e-02, 1.050735299336038e+00, 8.735097097499104e-01, 1.254948969802968e-01, 3.052633629912193e+00, 1.072820460708645e+00, 1.021018767891935e+00, 7.024734208811468e-01, 1.709882143060128e-01
244, 7.012320333729768e-01, -2.307628315651068e-02, 1.053155308031947e+00, 8.714905902396831e-01, 1.246689915490068e-01, 3.058687765095996e+00, 1.076291077164540e+00, 1.021968050634267e+00, 6.988540040292421e-01, 1.791374968642331e-01
245, 7.067527861177839e-01, -2.228833876483153e-02, 1.055526286950756e+00, 8.694793589589453e-01, 1.237743929480087e-01, 3.064613554790974e+00, 1.079697577842603e+00, 1.022899752654834e+00, 6.952902308130938e-01, 1.871362304935745e-01
246, 7.122478563462116e-01, -2.150812790275101e-02, 1.057857438135323e+00, 8.674855908324449e-01, 1.228118844712202e-01, 3.070437212625939e+00, 1.083048711787870e+00, 1.023813486339852e+00, 6.917829614166637e-01, 1.950049586453217e-01
247, 7.177172915573785e-01, -2.073606364377502e-02, 1.060144990464612e+00, 8.655093773400224e-01, 1.217820507101474e-01, 3.076152227368878e+00, 1.086341481430956e+00, 1.024710290763967e+00, 6.883337113448578e-01, 2.027366427889443e-01
248, 7.231609181930988e-01, -1.997259917081572e-02, 1.062388644121531e+00, 8.635504848036439e-01, 1.206822123168398e-01, 3.081753131678665e+00, 1.089574038279418e+00, 1.025588935187053e+00, 6.849418784695227e-01, 2.103269425176538e-01
249, 7.285794056000667e-01, -1.921807049593756e-02, 1.064584539954538e+00, 8.616129924925974e-01, 1.195130545497431e-01, 3.087233328977771e+00, 1.092742043338853e+00, 1.026449288269316e+00, 6.816125180501734e-01, 2.177656695286309e-01
250, 7.339729287837619e-01, -1.847287590310889e-02, 1.066729947989590e+00, 8.597032764216386e-01, 1.182772754649206e-01, 3.092584033799040e+00, 1.095839633018591e+00, 1.027288710778077e+00, 6.783527244248485e-01, 2.250390556461707e-01
251, 7.393416593016385e-01, -1.773740307324025e-02, 1.068823008832242e+00, 8.578154983385593e-01, 1.169749249976234e-01, 3.097800262983683e+00, 1.098866657040829e+00, 1.028109095669087e+00, 6.751577544639522e-01, 2.321467480060787e-01
252, 7.446857649100257e-01, -1.701202672034698e-02, 1.070866528787859e+00, 8.559609204794534e-01, 1.156096121423131e-01, 3.102891289722294e+00, 1.101823618697297e+00, 1.028908448510833e+00, 6.720348256576235e-01, 2.390899283772359e-01
253, 7.500054090654453e-01, -1.629710661393740e-02, 1.072856596125345e+00, 8.541367425894633e-01, 1.141834552945420e-01, 3.107847904169671e+00, 1.104707345302807e+00, 1.029687797318386e+00, 6.689833703120337e-01, 2.458611470433160e-01
254, 7.553007502382846e-01, -1.559298158108848e-02, 1.074793382748212e+00, 8.523504233681289e-01, 1.127013899471770e-01, 3.112668913674962e+00, 1.107515016416931e+00, 1.030444580506302e+00, 6.660096074706868e-01, 2.524537813866131e-01
255, 7.605719396029389e-01, -1.489995169416781e-02, 1.076672572252035e+00, 8.506008092338262e-01, 1.111726897654500e-01, 3.117345922053196e+00, 1.110242938365627e+00, 1.031179735584212e+00, 6.631151848023623e-01, 2.588591583676792e-01
256, 7.658191157070501e-01, -1.421823684469398e-02, 1.078496586947756e+00, 8.488881644197058e-01, 1.096065459134231e-01, 3.121882805487656e+00, 1.112892755186888e+00, 1.031892700130351e+00, 6.602991199523204e-01, 2.650811383180420e-01
257, 7.710424108659537e-01, -1.354802228896627e-02, 1.080269350891452e+00, 8.472035978288072e-01, 1.080074906424625e-01, 3.126290097244239e+00, 1.115472023512638e+00, 1.032586940092427e+00, 6.575508060269081e-01, 2.711374648084858e-01
258, 7.762419505732713e-01, -1.288945311922688e-02, 1.081998586065883e+00, 8.455498207177127e-01, 1.063799177656215e-01, 3.130587175031727e+00, 1.117988634283256e+00, 1.033262564924629e+00, 6.548673656783213e-01, 2.770466663925429e-01
259, 7.814178572892584e-01, -1.224266296104035e-02, 1.083687113557668e+00, 8.439154343273216e-01, 1.047238848872456e-01, 3.134781419468453e+00, 1.120449625704834e+00, 1.033923548307663e+00, 6.522365971833682e-01, 2.828252693360431e-01
260, 7.865702511016937e-01, -1.160777823832455e-02, 1.085342491917324e+00, 8.423030067944248e-01, 1.030397502555807e-01, 3.138891844445244e+00, 1.122862855293947e+00, 1.034570067657022e+00, 6.496554367106198e-01, 2.884917237107808e-01
261, 7.916992502135642e-01, -1.098492260975051e-02, 1.086966131767662e+00, 8.407032297068876e-01, 1.013266613869427e-01, 3.142922383935721e+00, 1.125233101703480e+00, 1.035205301082920e+00, 6.471145239180250e-01, 2.940572501725376e-01
262, 7.968049713153910e-01, -1.037422018516513e-02, 1.088563725080057e+00, 8.391173831819423e-01, 9.958229292434331e-02, 3.146885589848907e+00, 1.127565845334379e+00, 1.035828972944559e+00, 6.446110267144295e-01, 2.995347171371728e-01
263, 8.018875325980919e-01, -9.775819996553522e-03, 1.090137621072474e+00, 8.375382465462636e-01, 9.779951585438380e-02, 3.150788737909211e+00, 1.129866816761112e+00, 1.036444202016945e+00, 6.421362672035570e-01, 3.049375804478068e-01
264, 8.069470558725365e-01, -9.189917850776221e-03, 1.091689538792817e+00, 8.359730087282449e-01, 9.597392481267211e-02, 3.154636130067967e+00, 1.132135912020094e+00, 1.037049336638329e+00, 6.396946623995585e-01, 3.102655959897010e-01
265, 8.119836626049263e-01, -8.616723928475669e-03, 1.093217033728208e+00, 8.344151836059931e-01, 9.410133011766166e-02, 3.158421066075552e+00, 1.134372309976104e+00, 1.037646025426026e+00, 6.372817677319904e-01, 3.155168356722653e-01
266, 8.169974745635841e-01, -8.056470464086658e-03, 1.094721887224377e+00, 8.328746800051345e-01, 9.218007589012585e-02, 3.162148550514065e+00, 1.136575258323176e+00, 1.038231967029468e+00, 6.349045011333869e-01, 3.206895330214524e-01
267, 8.219886118538232e-01, -7.509396575943243e-03, 1.096201483146556e+00, 8.313440535321575e-01, 9.020708083578903e-02, 3.165811820564510e+00, 1.138744121279534e+00, 1.038809141190780e+00, 6.325578392749578e-01, 3.257821951712549e-01
268, 8.269571938081129e-01, -6.975756768539264e-03, 1.097657096639418e+00, 8.298322688856904e-01, 8.818132149486835e-02, 3.169414785428776e+00, 1.140877919354797e+00, 1.039375523419567e+00, 6.302482727032274e-01, 3.307925222006133e-01
269, 8.319033374269716e-01, -6.455808212197808e-03, 1.099086263851200e+00, 8.283320142632167e-01, 8.610046747705526e-02, 3.172950340503511e+00, 1.142975808267592e+00, 1.039932756745229e+00, 6.279710015621951e-01, 3.357185316699355e-01
270, 8.368271580473187e-01, -5.949819346957678e-03, 1.100490679302308e+00, 8.268534344252787e-01, 8.396345780429511e-02, 3.176423602674081e+00, 1.145036989544418e+00, 1.040478589305592e+00, 6.257332474714123e-01, 3.405583487001461e-01
271, 8.417287691436686e-01, -5.458067263967557e-03, 1.101868134555425e+00, 8.253880665656724e-01, 8.176543577223822e-02, 3.179828129489199e+00, 1.147061310404078e+00, 1.041015049288895e+00, 6.235289503291203e-01, 3.453116145488833e-01
272, 8.466082841816938e-01, -4.980861205106980e-03, 1.103218505224524e+00, 8.239487905121796e-01, 7.950468412841230e-02, 3.183165556988686e+00, 1.149045571865514e+00, 1.041539428883730e+00, 6.213685355410490e-01, 3.499708177550338e-01
273, 8.514658129817956e-01, -4.518507591863885e-03, 1.104537229874473e+00, 8.225285871573512e-01, 7.718064515393049e-02, 3.186422501887062e+00, 1.150985999617776e+00, 1.042052697262710e+00, 6.192490266544108e-01, 3.545270959372977e-01
274, 8.563014614353670e-01, -4.071307427614353e-03, 1.105825319904986e+00, 8.211400986535192e-01, 7.479519246911268e-02, 3.189603602603196e+00, 1.152880721984562e+00, 1.042552292150101e+00, 6.171802113821921e-01, 3.589760542513429e-01
275, 8.611153310102475e-01, -3.639551875322852e-03, 1.107081234930963e+00, 8.197715711099605e-01, 7.234822705361327e-02, 3.192702996403076e+00, 1.154730701887853e+00, 1.043040623807396e+00, 6.151534955570489e-01, 3.633199537143169e-01
276, 8.659075187474804e-01, -3.223522642691139e-03, 1.108307524635045e+00, 8.184296141068335e-01, 6.984037386556281e-02, 3.195728747549050e+00, 1.156537437791728e+00, 1.043516724451153e+00, 6.131727762159057e-01, 3.675623128386593e-01
277, 8.706781184352588e-01, -2.823503557595292e-03, 1.109505746221951e+00, 8.171030605024218e-01, 6.726324132800085e-02, 3.198682652876143e+00, 1.158305278576051e+00, 1.043983127189986e+00, 6.112277267771491e-01, 3.717133431390335e-01
278, 8.754272262971262e-01, -2.439856190051913e-03, 1.110677089494705e+00, 8.158080075625990e-01, 6.460833781878077e-02, 3.201571121769019e+00, 1.160032291849155e+00, 1.044437040091377e+00, 6.093301655733244e-01, 3.757685072066195e-01
279, 8.801549362614390e-01, -2.072970429188528e-03, 1.111814353360259e+00, 8.145372212462991e-01, 6.186893247696942e-02, 3.204372991940280e+00, 1.161711413924201e+00, 1.044878949811303e+00, 6.074783976871162e-01, 3.797112189447759e-01
280, 8.848613396408853e-01, -1.723267604736355e-03, 1.112913862843502e+00, 8.133094118731501e-01, 5.904171346136869e-02, 3.207082531520249e+00, 1.163334434044089e+00, 1.045305007767414e+00, 6.056895243712093e-01, 3.835221988449536e-01
281, 8.895465232577281e-01, -1.391182287784173e-03, 1.113968359357376e+00, 8.121214619809788e-01, 5.612714456639689e-02, 3.209678845873216e+00, 1.164893019830216e+00, 1.045714638162808e+00, 6.039656529359925e-01, 3.871818818216779e-01
282, 8.942105658633897e-01, -1.077115145850081e-03, 1.114975213852629e+00, 8.109876709276825e-01, 5.313083114723562e-02, 3.212158393131637e+00, 1.166381102327406e+00, 1.046104960752582e+00, 6.023201641847050e-01, 3.906760174870998e-01
283, 8.988535384384625e-01, -7.814334459479492e-04, 1.115933287501884e+00, 8.098952961297025e-01, 5.005230294109074e-02, 3.214514899538232e+00, 1.167799689889123e+00, 1.046478049331556e+00, 6.007438700586405e-01, 3.940069735350875e-01
284, 9.034755074440847e-01, -5.045204985225652e-04, 1.116843923681009e+00, 8.088574809921570e-01, 4.688649036440416e-02, 3.216755466017309e+00, 1.169147933101399e+00, 1.046831977424383e+00, 5.992463878080120e-01, 3.971727554743088e-01
285, 9.080765356287849e-01, -2.467977836022940e-04, 1.117702300037718e+00, 8.078701309288271e-01, 4.362866282704189e-02, 3.218865268353091e+00, 1.170420534879777e+00, 1.047166615690314e+00, 5.978274897184913e-01, 4.001609253305551e-01
286, 9.126566792309401e-01, -8.683265580541010e-06, 1.118504200815122e+00, 8.069500977163163e-01, 4.027789982680613e-02, 3.220837472807820e+00, 1.171609317651693e+00, 1.047478692344535e+00, 5.965031842101436e-01, 4.029522815151985e-01
287, 9.172157936280043e-01, 2.093891260102961e-04, 1.119244869422923e+00, 8.060926635710395e-01, 3.683310422504418e-02, 3.222656985126636e+00, 1.172708977719893e+00, 1.047768017310221e+00, 5.952729877054034e-01, 4.055343705266583e-01
288, 9.217537948956209e-01, 4.070068441876385e-04, 1.119920681708439e+00, 8.053103105757221e-01, 3.329764672485828e-02, 3.224317731742688e+00, 1.173712907012788e+00, 1.048032174227097e+00, 5.941493031849412e-01, 4.078916760890109e-01
289, 9.262710421087921e-01, 5.838145505472432e-04, 1.120530757049497e+00, 8.045921424120254e-01, 2.967416512413202e-02, 3.225814139640709e+00, 1.174621724013500e+00, 1.048272630290338e+00, 5.931247253888415e-01, 4.100256504496573e-01
290, 9.307675618943524e-01, 7.394576934092607e-04, 1.121078332001285e+00, 8.039431446851070e-01, 2.595318127462570e-02, 3.227157582275161e+00, 1.175438779486225e+00, 1.048489428377319e+00, 5.922015150066343e-01, 4.119441614685485e-01
291, 9.352433771688560e-01, 8.734781844324924e-04, 1.121564067936716e+00, 8.033619140239603e-01, 2.211606373032384e-02, 3.228348075968848e+00, 1.176164448376672e+00, 1.048682355293711e+00, 5.913786748984425e-01, 4.136480895479282e-01
292, 9.396985046749056e-01, 9.853363283885781e-04, 1.121974819950014e+00, 8.028617386207585e-01, 1.814714903570462e-02, 3.229353792723789e+00, 1.176780596596130e+00, 1.048847599492970e+00, 5.906746751930616e-01, 4.150948544099978e-01
293, 9.441329526726101e-01, 1.074427148039848e-03, 1.122303134625761e+00, 8.024619115696640e-01, 1.402714359669628e-02, 3.230157427154333e+00, 1.177273684366099e+00, 1.048980126709410e+00, 5.901099593990401e-01, 4.162526635815230e-01
294, 9.485467200394455e-01, 1.140019496212404e-03, 1.122519436187854e+00, 8.021860822929280e-01, 9.743850572939975e-03, 3.230685240455550e+00, 1.177603929679952e+00, 1.049072195737802e+00, 5.897209856830318e-01, 4.170281057573776e-01
295, 9.529397918449014e-01, 1.181415220675974e-03, 1.122613331624622e+00, 8.020799861820498e-01, 5.308422935894955e-03, 3.230916507212761e+00, 1.177748244904836e+00, 1.049113004208158e+00, 5.895516276360856e-01, 4.173669693454402e-01
296, 9.573121388139022e-01, 1.198042544168596e-03, 1.122537914989962e+00, 8.021317867395599e-01, 7.320595398219770e-04, 3.230722515349725e+00, 1.177653067234446e+00, 1.049098699926743e+00, 5.896206656391996e-01, 4.171434846305208e-01
297, 9.616637198612993e-01, 1.189394961153334e-03, 1.122336244662629e+00, 8.024197114721106e-01, -3.960355123057354e-03, 3.230235957065729e+00, 1.177352819264787e+00, 1.049019689833411e+00, 5.899674512560460e-01, 4.164384785967577e-01
298, 9.659944844189957e-01, 1.155194013312277e-03, 1.121889454601851e+00, 8.027735391235885e-01, -8.744546309080125e-03, 3.229100846363037e+00, 1.176740992702642e+00, 1.048892105969797e+00, 5.905264042656515e-01, 4.150018613286431e-01
299, 9.703043761490538e-01, 1.095310115047981e-03, 1.121399266995952e+00, 8.035420548548224e-01, -1.372897803237751e-02, 3.227936509722831e+00, 1.175984887297235e+00, 1.048676347406137e+00, 5.914621653459323e-01, 4.132264658993972e-01
300, 9.745935308831840e-01, 1.008252254447176e-03, 1.120430079112918e+00, 8.044324434566220e-01, -1.890614411424450e-02, 3.225497447892463e+00, 1.174623895902618e+00, 1.048368762852750e+00, 5.927938317380180e-01, 4.100307502174753e-01
301, 9.788633899517559e-01, 8.941627114823046e-04, 1.119583541759206e+00, 8.063270996216204e-01, -2.371435413042702e-02, 3.223603730869764e+00, 1.173197239390497e+00, 1.047887179144352e+00, 5.948688303375559e-01, 4.066808476343044e-01
302, 9.831172134907180e-01, 7.574948684945980e-04, 1.117605754068558e+00, 8.064904454812709e-01, -2.838326988100161e-02, 3.218269837003746e+00, 1.170767294903940e+00, 1.047567347109525e+00, 5.962445089847505e-01, 4.009751453553576e-01
303, 9.873509301113981e-01, 5.957391129973496e-04, 1.117801279822092e+00, 8.090841721950304e-01, -3.298858139656040e-02, 3.219360803498301e+00, 1.170423746439264e+00, 1.047076763613607e+00, 5.983241237034647e-01, 4.001684663268141e-01
304, 9.915757551234188e-01, 4.114498253916339e-04, 1.115058513172283e+00, 8.101207597832493e-01, -3.713166155251495e-02, 3.212143346979204e+00, 1.166895025970915e+00, 1.046487706417451e+00, 6.008647538839841e-01, 3.918827509413799e-01
305, 9.957881552832938e-01, 2.114354078195997e-04, 1.136397789271297e+00, 8.451748468500873e-01, -4.546863334211503e-02, 3.277903101776190e+00, 1.185080756371371e+00, 1.042839723519078e+00, 6.164118024549978e-01, 4.345842875255252e-01
306, 8.771900716674630e-02, 3.601012921149546e-02, 7.302196112216576e-01, 8.861309793197361e-01, 1.735128947936463e-01, 2.207277595142196e+00, 6.595988112582115e-01, 9.032882726262343e-01, 1.099606512458861e+00, -7.992889751615213e-01
307, 8.341046860288240e-02, 3.515951137347452e-02, 7.311259903697159e-01, 8.829277046926490e-01, 1.762157198618930e-01, 2.208698334862733e+00, 6.617355244464417e-01, 9.050909599203486e-01, 1.093967730660831e+00, -7.942718032158319e-01
308, 7.910554248610502e-02, 3.429080659949745e-02, 7.298662846586746e-01, 8.814565540518670e-01, 1.806321676732628e-01, 2.205241092570878e+00, 6.602493251130653e-01, 9.046168304949639e-01, 1.095453358027299e+00, -7.977615170633391e-01
309, 7.480591506778542e-02, 3.339624070792493e-02, 7.293665198681980e-01, 8.805428672601622e-01, 1.862631337193787e-01, 2.204036845288005e+00, 6.594905593930711e-01, 9.041963696280521e-01, 1.096767595040363e+00, -7.995431591221215e-01
310, 7.051236305560889e-02, 3.247294494752129e-02, 7.293306173612381e-01, 8.788928722775646e-01, 1.921100410523346e-01, 2.203808270207709e+00, 6.595776144436895e-01, 9.043602431364816e-01, 1.096254507281755e+00, -7.993387469623151e-01
311, 6.622518851221081e-02, 3.152051307142926e-02, 7.299647812246419e-01, 8.772468714571507e-01, 1.988109076481091e-01, 2.205396492308045e+00, 6.604799978204395e-01, 9.048107728051897e-01, 1.094845993737858e+00, -7.972198792607322e-01
312, 6.194630482469765e-02, 3.053151808348453e-02, 7.310368548855430e-01, 8.754830904318954e-01, 2.064234141574735e-01, 2.208169263568805e+00, 6.619160014368151e-01, 9.054481959605853e-01, 1.092851063161943e+00, -7.938480289358155e-01
313, 5.767635220224428e-02, 2.950463036048605e-02, 7.316794946008048e-01, 8.732363252992646e-01, 2.143435660502021e-01, 2.209717590425305e+00, 6.628927756789544e-01, 9.059879094201218e-01, 1.091163521258355e+00, -7.915544855852488e-01
314, 5.341627899259998e-02, 2.843751250857554e-02, 7.318793345203207e-01, 8.707057592646942e-01, 2.228777053633806e-01, 2.210101993767223e+00, 6.632932090279237e-01, 9.062876593757782e-01, 1.090225141067929e+00, -7.906142363390545e-01
315, 4.916748680387094e-02, 2.732634257901940e-02, 7.319146829767411e-01, 8.678412614269416e-01, 2.323271479067951e-01, 2.210061946319560e+00, 6.634732914591432e-01, 9.064899323521663e-01, 1.089592881185633e+00, -7.901913885152084e-01
316, 4.493189047223071e-02, 2.616591092294333e-02, 7.320509944237354e-01, 8.645064714311282e-01, 2.429160078837642e-01, 2.210270152971429e+00, 6.638011065706733e-01, 9.067689431843640e-01, 1.088719751295800e+00, -7.894216526470530e-01
317, 4.071187446229052e-02, 2.495006742686908e-02, 7.325155660481945e-01, 8.605532970554470e-01, 2.549465312724645e-01, 2.211311382633812e+00, 6.645839133680979e-01, 9.072625131414244e-01, 1.087173389905308e+00, -7.875835602327002e-01
318, 3.651070814596910e-02, 2.367064829034641e-02, 7.337455272278829e-01, 8.558557326623234e-01, 2.689802753346469e-01, 2.214358836653861e+00, 6.663651824170603e-01, 9.081693280429416e-01, 1.084330617592572e+00, -7.834009993024792e-01
319, 3.233315041944901e-02, 2.231620927941861e-02, 7.362029746704631e-01, 8.500547904385720e-01, 2.855570620042723e-01, 2.220590256863125e+00, 6.697811358203954e-01, 9.097778178907806e-01, 1.079283382315086e+00, -7.753800699248726e-01
320, 2.818537482539577e-02, 2.087323148409901e-02, 7.409042302086285e-01, 8.427583080005906e-01, 3.057511311834777e-01, 2.232704234030638e+00, 6.761237421918193e-01, 9.125656388834926e-01, 1.070522197237621e+00, -7.604871273790291e-01
321, 2.407765081554673e-02, 1.932007236330418e-02, 7.492323794656389e-01, 8.330127666278079e-01, 3.307038112119108e-01, 2.254250020234613e+00, 6.872738027854458e-01, 9.173039254865324e-01, 1.055589397197736e+00, -7.343059012269991e-01
322, 2.002368783638524e-02, 1.763180094410165e-02, 7.644446799037670e-01, 8.196201168746401e-01, 3.630663059853259e-01, 2.293921182121918e+00, 7.073258484567471e-01, 9.252806214123820e-01, 1.030318752303446e+00, -6.872221084419393e-01
323, 1.604976668738379e-02, 1.576348198104166e-02, 7.907615604727518e-01, 7.996877570818548e-01, 4.058227464833319e-01, 2.362832082270579e+00, 7.417358418078797e-01, 9.380018944831329e-01, 9.896203417698204e-01, -6.064247163335224e-01
324, 1.219642460409727e-02, 1.365838359305371e-02, 8.237758416994364e-01, 7.668295161000039e-01, 4.533688213268638e-01, 2.447749887531241e+00, 7.864332719798031e-01, 9.546690157329740e-01, 9.353913620759504e-01, -5.014716070728775e-01
325, 8.497902987501700e-03, 1.129191893268058e-02, 8.557229076537645e-01, 7.160140170828271e-01, 5.014877728575733e-01, 2.527292868312280e+00, 8.323158612894731e-01, 9.726464651642093e-01, 8.754254935851519e-01, -3.937356502078684e-01
326, 5.011918979731958e-03, 8.624293807119977e-03, 9.079554010471548e-01, 6.359996308829921e-01, 5.771641434122442e-01, 2.662252101784833e+00, 9.024228207421603e-01, 9.939065505876019e-01, 8.018871583531716e-01, -2.291189519532257e-01
327, 2.013122816643223e-03, 5.428841092119548e-03, 1.021934373262373e+00, 4.691027391106508e-01, 6.916110774810537e-01, 2.963457175922921e+00, 1.048704179328346e+00, 1.026195230111024e+00, 6.822521146052548e-01, 1.143612738995644e-01
328, 1.511135763634338e-04, 1.488265155236499e-03, 1.207847757583852e+00, 1.169761679086549e-01, 6.578781709539987e-01, 3.439993293699816e+00, 1.302066292833324e+00, 1.078005307090973e+00, 4.503164364062938e-01, 7.092756007169263e-01
329, 5.526992394983083e-04, -2.823435628179305e-03, 1.327964209992660e+00, -7.394554858829464e-02, 2.264646553980578e-01, 3.730142700913768e+00, 1.483509533093747e+00, 1.117130659042345e+00, 1.434486842914793e-01, 1.135318712063839e+00
330, 2.878016500508857e-03, -6.524200300998718e-03, 1.320710430021914e+00, 8.654710944338587e-02, -1.042218933586435e-01, 3.705669090571622e+00, 1.479488434249005e+00, 1.120221662991225e+00, 8.190779833226672e-02, 1.125876853219228e+00
331, 6.063213301202438e-03, -9.539078766651448e-03, 1.271982759699331e+00, 2.879036776745411e-01, -2.407184971432746e-01, 3.582850349938073e+00, 1.410996141338214e+00, 1.109288730982284e+00, 2.367478775907513e-01, 9.650515200014421e-01
332, 9.607058054459983e-03, -1.213074924663809e-02, 1.236085039636821e+00, 4.342252496121037e-01, -2.938885475341074e-01, 3.498131164248615e+00, 1.354769758287474e+00, 1.096016628989801e+00, 3.424394917168109e-01, 8.330275154679117e-01
333, 1.333106627970745e-02, -1.445704386081798e-02, 1.206899068939452e+00, 5.370997277348840e-01, -3.112171749168610e-01, 3.430120715114167e+00, 1.308193361070917e+00, 1.083929381286603e+00, 4.175247391850506e-01, 7.236624426385767e-01
334, 1.720112430974715e-02, -1.653153419278843e-02, 1.179609771505721e+00, 6.118930449981207e-01, -3.067677336251406e-01, 3.364720459204851e+00, 1.266451822229537e+00, 1.073619304300071e+00, 4.732997982671704e-01, 6.256500005389711e-01
335, 2.117937197977421e-02, -1.839085133132994e-02, 1.158367716827142e+00, 6.648548254949639e-01, -2.944220481956725e-01, 3.313613644626665e+00, 1.234159025439399e+00, 1.065429403384837e+00, 5.139709107104238e-01, 5.498239537883887e-01
336, 2.523007321921320e-02, -2.008693740666680e-02, 1.141925208435568e+00, 7.034564787061492e-01, -2.814426972673648e-01, 3.274113517056558e+00, 1.209102743426087e+00, 1.058828314231325e+00, 5.449599341952409e-01, 4.909898173806864e-01
337, 2.933283612395966e-02, -2.165326731820877e-02, 1.127870217725330e+00, 7.330577697740093e-01, -2.689005536246927e-01, 3.240104118757758e+00, 1.187929704837340e+00, 1.053250352893560e+00, 5.701149753068649e-01, 4.412738443630599e-01
338, 3.347523522801290e-02, -2.311161153733291e-02, 1.115677780653223e+00, 7.565771543615086e-01, -2.571568163149608e-01, 3.210450654715223e+00, 1.169713768109518e+00, 1.048433327608852e+00, 5.911808716450259e-01, 3.985013809277681e-01
339, 3.764830849996936e-02, -2.447979386591983e-02, 1.105017188250226e+00, 7.757617933650214e-01, -2.462994413985954e-01, 3.184436483204574e+00, 1.153872426705184e+00, 1.044212197759855e+00, 6.091939784819771e-01, 3.613046555489433e-01
340, 4.184632016886031e-02, -2.576950026668416e-02, 1.095549198019066e+00, 7.917193024889339e-01, -2.362450401188255e-01, 3.161253597220179e+00, 1.139882448860308e+00, 1.040466690972349e+00, 6.248604893026781e-01, 3.284550785674560e-01
341, 4.606461766335609e-02, -2.699126390637511e-02, 1.087090417041507e+00, 8.052154054775940e-01, -2.269831280422122e-01, 3.140492594494178e+00, 1.127432552587873e+00, 1.037110193332544e+00, 6.386659272458938e-01, 2.992217352021054e-01
342, 5.029996497743183e-02, -2.815258920733603e-02, 1.079439339287099e+00, 8.167775551394089e-01, -2.184023832481617e-01, 3.121663870343527e+00, 1.116221760039029e+00, 1.034075486609764e+00, 6.509708459727229e-01, 2.728979056049339e-01
343, 5.454968507477533e-02, -2.926018595232182e-02, 1.072493187829421e+00, 8.268003515328629e-01, -2.104755492498813e-01, 3.104537968883083e+00, 1.106075625495954e+00, 1.031312495079338e+00, 6.620362883958256e-01, 2.490739774019768e-01
344, 5.881171485939347e-02, -3.031944844313611e-02, 1.066121205421095e+00, 8.355782693250456e-01, -2.031222810266181e-01, 3.088795560467955e+00, 1.096800468371486e+00, 1.028776524464940e+00, 6.720834449173779e-01, 2.272951732212968e-01
345, 6.308438819361244e-02, -3.133494541932684e-02, 1.060239163412812e+00, 8.433510624369697e-01, -1.963029452449876e-01, 3.074240862541874e+00, 1.088261112910823e+00, 1.026429838158224e+00, 6.812919112369411e-01, 2.072440896750796e-01
346, 6.736631387499806e-02, -3.231070479328505e-02, 1.054759445726470e+00, 8.503353302908818e-01, -1.899607465535315e-01, 3.060668825339284e+00, 1.080319018985058e+00, 1.024232609020139e+00, 6.898403001570169e-01, 1.885954235584156e-01
347, 7.165640284479126e-02, -3.324993448735687e-02, 1.049627052614509e+00, 8.566734840017517e-01, -1.839323882714226e-01, 3.047944343131899e+00, 1.072893287031203e+00, 1.022166191657066e+00, 6.978174127474756e-01, 1.711592162844073e-01
348, 7.595391899831845e-02, -3.415455551384849e-02, 1.044835266517445e+00, 8.622076284094592e-01, -1.779890010642894e-01, 3.035992419684769e+00, 1.066032511997382e+00, 1.020287643573317e+00, 7.050187924556711e-01, 1.550495726434248e-01
349, 8.025836080493734e-02, -3.502563221809116e-02, 1.040647810176669e+00, 8.670840466252127e-01, -1.726605675075397e-01, 3.025577160502078e+00, 1.060007818932273e+00, 1.018603804828376e+00, 7.114341869452296e-01, 1.409031157421635e-01
350, 8.456815100190429e-02, -3.586989594128118e-02, 1.036742022437529e+00, 8.715600966498764e-01, -1.679545982010664e-01, 3.015880297029788e+00, 1.054371060442749e+00, 1.017004266851046e+00, 7.174951635985167e-01, 1.276675599764005e-01
351, 8.888303351669427e-02, -3.668770674719834e-02, 1.032756115470604e+00, 8.754730035342538e-01, -1.634296551574979e-01, 3.005860359247970e+00, 1.048743071728627e+00, 1.015479895028981e+00, 7.232418613813600e-01, 1.144525963384676e-01
352, 9.320237004259979e-02, -3.748167768972121e-02, 1.028907428504559e+00, 8.795238389624173e-01, -1.599259110617774e-01, 2.996308572988091e+00, 1.043186134858929e+00, 1.013877542292724e+00, 7.292525382757650e-01, 1.014044680636074e-01
353, 9.752474053555854e-02, -3.825897554897091e-02, 1.024576066238976e+00, 8.848985974744101e-01, -1.578520834364342e-01, 2.985862577274815e+00, 1.036628520700336e+00, 1.011763357410449e+00, 7.371366202523825e-01, 8.600667018957525e-02
