"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
45, 8.381457544290607e-01, 4.578062175920683e-02, 9.437730831195575e-01, 4.820949046069291e-01, -1.470090309415547e-01, 2.705136042416518e+00, 1.028222164962412e+00, 1.089480282234492e+00, 4.324130355404869e-01, 6.626788053539109e-02
46, 8.332597562459114e-01, 4.717852929900134e-02, 7.089799347544053e-01, 5.086439731237801e-01, -1.561407923476948e-01, 2.049077617621901e+00, 7.397702147310788e-01, 1.043428986445631e+00, 6.209254771310074e-01, -6.110401645273811e-01
47, 8.283496720105633e-01, 4.857898827461354e-02, 5.375254159189480e-01, 6.052392649881320e-01, -1.663798556300081e-01, 1.572275255272033e+00, 4.823135645035118e-01, 8.972851333530963e-01, 1.041880963017086e+00, -1.215568788148042e+00
48, 8.234152536020961e-01, 4.998154409827860e-02, 3.863259803676373e-01, 6.059695762792978e-01, -1.675540373906496e-01, 1.224827104655434e+00, 2.852987420764603e-01, 7.384922489679908e-01, 1.600508320647392e+00, -1.678175208799520e+00
49, 8.184562524861171e-01, 5.138573884694679e-02, 3.718884160984673e-01, 6.216975254387817e-01, -1.758468347990114e-01, 1.197880681325422e+00, 2.546602451501011e-01, 6.847759546311682e-01, 1.774356447488769e+00, -1.750116828331687e+00
50, 8.134724174792483e-01, 5.279110575810637e-02, 3.716012301824595e-01, 6.266926802488169e-01, -1.766464399025269e-01, 1.200192290746431e+00, 2.519034627287222e-01, 6.778865145441940e-01, 1.798607804235730e+00, -1.756589971990414e+00
51, 8.084634971388531e-01, 5.419717450654192e-02, 3.732504909180604e-01, 6.213670247794432e-01, -1.742721089062469e-01, 1.201209161701919e+00, 2.573264244041216e-01, 6.894201901012702e-01, 1.759884971232496e+00, -1.743856428092134e+00
52, 8.034292376737749e-01, 5.560346583163397e-02, 3.782787647604777e-01, 6.348478075340738e-01, -1.769591202879487e-01, 1.217555815198603e+00, 2.573788411965776e-01, 6.803946326713508e-01, 1.785096210702753e+00, -1.743733349308308e+00
53, 7.983693860945882e-01, 5.700949644702030e-02, 3.782837062646371e-01, 6.388788240254253e-01, -1.761486170345435e-01, 1.220339006677801e+00, 2.559318467081059e-01, 6.765605879124564e-01, 1.800086766999493e+00, -1.747131007072166e+00
54, 7.932836860786244e-01, 5.841477439098532e-02, 3.727765628559265e-01, 6.340589413303405e-01, -1.743064617242494e-01, 1.205192425049356e+00, 2.500809022589580e-01, 6.708600464123362e-01, 1.820208057277282e+00, -1.760869488449896e+00
55, 7.881718817760494e-01, 5.981880365846671e-02, 3.692585338541383e-01, 6.281368553337365e-01, -1.719811964207353e-01, 1.193669605593532e+00, 2.477461691733038e-01, 6.709287571161907e-01, 1.819778357554950e+00, -1.766351626812003e+00
56, 7.830337177974158e-01, 6.122107848683992e-02, 3.749039002011834e-01, 6.365593676322778e-01, -1.732910684709846e-01, 1.209118333969612e+00, 2.514610998897367e-01, 6.707348196559063e-01, 1.815949689680489e+00, -1.757628675002966e+00
57, 7.778689360566198e-01, 6.262108990343740e-02, 3.767376000743594e-01, 6.398403481939680e-01, -1.731761322034465e-01, 1.215572321117471e+00, 2.529707435165758e-01, 6.714772920638798e-01, 1.814697670258897e+00, -1.754083912095952e+00
58, 7.726772793816695e-01, 6.401831901762621e-02, 3.790018520565649e-01, 6.406177923742830e-01, -1.718389332789866e-01, 1.222001159477648e+00, 2.566539597516524e-01, 6.771839197064070e-01, 1.797331036099664e+00, -1.745435428403183e+00
59, 7.674582614963742e-01, 6.541230393580250e-02, 3.784804923662463e-01, 6.400289047853959e-01, -1.706064771639707e-01, 1.220677368182532e+00, 2.564262007878850e-01, 6.775149735848148e-01, 1.796960021412139e+00, -1.745970224504825e+00
60, 7.622117823345904e-01, 6.680246922983821e-02, 3.822128578875860e-01, 6.454111630337379e-01, -1.703148683935789e-01, 1.231826710903302e+00, 2.595816865871377e-01, 6.791547726096756e-01, 1.791021238396719e+00, -1.738560893709172e+00
61, 7.569376405135788e-01, 6.818826326035943e-02, 3.834432292581381e-01, 6.472066970408864e-01, -1.693317820211398e-01, 1.235808522771183e+00, 2.608861089047793e-01, 6.803774040019571e-01, 1.787642341022099e+00, -1.735498006704284e+00
62, 7.516355777971006e-01, 6.956914017646935e-02, 3.840748915819817e-01, 6.460086271068254e-01, -1.675274584860558e-01, 1.236069006724219e+00, 2.624975258191599e-01, 6.834540126743204e-01, 1.776384246815869e+00, -1.731714272050436e+00
63, 7.463053372615872e-01, 7.094454954350321e-02, 3.850484300736342e-01, 6.472367453931607e-01, -1.662420413054764e-01, 1.238387284641117e+00, 2.634091189863588e-01, 6.840934760751683e-01, 1.773367859583509e+00, -1.729573779030809e+00
64, 7.409466638877542e-01, 7.231393145698653e-02, 3.873054600816037e-01, 6.529543470917880e-01, -1.660072434187777e-01, 1.246512069136650e+00, 2.642121680944629e-01, 6.821803339379580e-01, 1.779985974673920e+00, -1.727688156066349e+00
65, 7.355593020315068e-01, 7.367672148826214e-02, 3.884882013819537e-01, 6.555936846360949e-01, -1.650033714617077e-01, 1.250719910284193e+00, 2.650019552708399e-01, 6.821364312433656e-01, 1.780715326245574e+00, -1.725833673168874e+00
66, 7.301429969008149e-01, 7.503234682676588e-02, 3.903455134002748e-01, 6.579764361790609e-01, -1.638469637680962e-01, 1.256545529452398e+00, 2.670429061509199e-01, 6.841193173317816e-01, 1.774987680428703e+00, -1.721041358713910e+00
67, 7.246974966098665e-01, 7.638022850429031e-02, 3.921934982616025e-01, 6.605382748255247e-01, -1.625288081828071e-01, 1.261862434559514e+00, 2.687765408692364e-01, 6.853161565925706e-01, 1.770729645906396e+00, -1.716970646968074e+00
68, 7.192225496307718e-01, 7.771978049091434e-02, 3.937475135425396e-01, 6.633409916846869e-01, -1.613575181273706e-01, 1.266488667916246e+00, 2.698663431081204e-01, 6.853791676806732e-01, 1.769996745642684e+00, -1.714411704921291e+00
69, 7.137179075111030e-01, 7.905040960152579e-02, 3.951846805816751e-01, 6.661903125834328e-01, -1.601308519614117e-01, 1.270942308701312e+00, 2.707910830380710e-01, 6.852266708301843e-01, 1.770166354169719e+00, -1.712240342260563e+00
70, 7.081833232535290e-01, 8.037151676287925e-02, 3.985478792496095e-01, 6.706648294177971e-01, -1.591207171818266e-01, 1.280801232716357e+00, 2.738995952265386e-01, 6.872438908525618e-01, 1.763183238716896e+00, -1.704941309226686e+00
71, 7.026185509570432e-01, 8.168249522661945e-02, 4.009564118560132e-01, 6.742061539581632e-01, -1.578250990637977e-01, 1.287843439404193e+00, 2.759778632799387e-01, 6.882989150926576e-01, 1.759250528338673e+00, -1.700061371090591e+00
72, 6.970233474775576e-01, 8.298273342572886e-02, 4.037560902779277e-01, 6.788246993111922e-01, -1.567091901829319e-01, 1.296381938463272e+00, 2.781300279049575e-01, 6.888565512745706e-01, 1.757052841192297e+00, -1.695007917946469e+00
73, 6.913974754881650e-01, 8.427161041295328e-02, 4.061486693187031e-01, 6.831690136376444e-01, -1.554599302969537e-01, 1.303787616848861e+00, 2.797869662580751e-01, 6.888782049376295e-01, 1.756591578922257e+00, -1.691117295345930e+00
74, 6.857406977718744e-01, 8.554850189133784e-02, 4.093921043582502e-01, 6.877710220813354e-01, -1.541124217516305e-01, 1.313329348730272e+00, 2.826403870872091e-01, 6.903904205242724e-01, 1.751180955861704e+00, -1.684417237045155e+00
75, 6.800527807470015e-01, 8.681277506120810e-02, 4.121382706134367e-01, 6.924010824961087e-01, -1.527612759346216e-01, 1.321578404093799e+00, 2.846572867627725e-01, 6.906839453154440e-01, 1.749571403101675e+00, -1.679681396724963e+00
76, 6.743334933839649e-01, 8.806379293431003e-02, 4.156291452963345e-01, 6.977386411634020e-01, -1.514471982769998e-01, 1.331820417363957e+00, 2.874251264790416e-01, 6.915422792935123e-01, 1.745862691556038e+00, -1.673182289661309e+00
77, 6.685826032286808e-01, 8.930091265876944e-02, 4.190746687054077e-01, 7.037005481336255e-01, -1.501497150647464e-01, 1.342216765687062e+00, 2.897997611359196e-01, 6.915229737725737e-01, 1.745005791800187e+00, -1.667606459246924e+00
78, 6.627999034139179e-01, 9.052348112930655e-02, 4.230287518382719e-01, 7.100324187586819e-01, -1.487994812461707e-01, 1.353756064092829e+00, 2.926837252436232e-01, 6.918766726180331e-01, 1.742461559936356e+00, -1.660834682906867e+00
79, 6.569851649606222e-01, 9.173084604233994e-02, 4.271043943082397e-01, 7.175033666903690e-01, -1.476624301456234e-01, 1.366246810436063e+00, 2.952181091118455e-01, 6.912083159200363e-01, 1.743528217395459e+00, -1.654883748680742e+00
80, 6.511381697247686e-01, 9.292234675952349e-02, 4.311792064839262e-01, 7.239975981998515e-01, -1.461621699853831e-01, 1.378481490533817e+00, 2.983488993327838e-01, 6.919371223062583e-01, 1.740429862093080e+00, -1.647532405060618e+00
81, 6.452587187586578e-01, 9.409731647313309e-02, 4.352140486309241e-01, 7.306432564065064e-01, -1.445866656718489e-01, 1.390546611717076e+00, 3.012889732906531e-01, 6.922776832191743e-01, 1.738359353388217e+00, -1.640628878344479e+00
82, 6.393465995991050e-01, 9.525508527195750e-02, 4.390545851245277e-01, 7.371671934411966e-01, -1.428956732868661e-01, 1.402179939618136e+00, 3.040316358835302e-01, 6.924688778669709e-01, 1.736973586042982e+00, -1.634188889162369e+00
83, 6.334016156521615e-01, 9.639497779640019e-02, 4.426976703837057e-01, 7.435758944052386e-01, -1.410866855133430e-01, 1.413292887733664e+00, 3.065353263690400e-01, 6.924258853753447e-01, 1.736391324487724e+00, -1.628310025431952e+00
84, 6.274235724368001e-01, 9.751631435072650e-02, 4.465885106929054e-01, 7.494460408792105e-01, -1.390373452147062e-01, 1.424939587969252e+00, 3.097807170229169e-01, 6.936602926534675e-01, 1.731981967238168e+00, -1.620689590910779e+00
85, 6.214122820621195e-01, 9.861841043851477e-02, 4.505483638702583e-01, 7.554126372693843e-01, -1.368897601113234e-01, 1.436813745134580e+00, 3.130945140206308e-01, 6.949187681675628e-01, 1.727538928675753e+00, -1.612908532871628e+00
86, 6.153675603425323e-01, 9.970057935585884e-02, 4.539288668873506e-01, 7.601958699210030e-01, -1.344366759921829e-01, 1.446726104583635e+00, 3.161070178783180e-01, 6.963800739219452e-01, 1.722414087857769e+00, -1.605834935009115e+00
87, 6.092892315945099e-01, 1.007621287073037e-01, 4.571865221562345e-01, 7.651989349883875e-01, -1.320098939603542e-01, 1.456701055317599e+00, 3.189123568012912e-01, 6.975541520716771e-01, 1.718685518910362e+00, -1.599247776835514e+00
88, 6.031771253421897e-01, 1.018023644993742e-01, 4.610608581778996e-01, 7.696612577786304e-01, -1.293160996283114e-01, 1.467986430342960e+00, 3.229773459099939e-01, 7.005091414317666e-01, 1.709289080188520e+00, -1.589702860171893e+00
89, 5.970310762173141e-01, 1.028205892913388e-01, 4.643004970095743e-01, 7.729437801989349e-01, -1.263322806796788e-01, 1.477463729935152e+00, 3.267592262514548e-01, 7.037666949659043e-01, 1.699397786799699e+00, -1.580822705336116e+00
90, 5.908509283133297e-01, 1.038161022454850e-01, 4.670442635636312e-01, 7.756751811371275e-01, -1.231987205842943e-01, 1.485589342537289e+00, 3.300852230233516e-01, 7.067536179649062e-01, 1.690572005183056e+00, -1.573013001260093e+00
91, 5.846365297946292e-01, 1.047882018340077e-01, 4.695545772008888e-01, 7.779859513416389e-01, -1.199466722611837e-01, 1.492881536128017e+00, 3.332219129913921e-01, 7.096553397004376e-01, 1.681896100618658e+00, -1.565647804566093e+00
92, 5.783877378272410e-01, 1.057361828661790e-01, 4.725780471402476e-01, 7.806394624859849e-01, -1.166352580623007e-01, 1.501785748096846e+00, 3.370534044579965e-01, 7.132227290235694e-01, 1.671454219974881e+00, -1.556651158875747e+00
93, 5.721044154437757e-01, 1.066593397922698e-01, 4.756953569912047e-01, 7.830514921166065e-01, -1.131981928319033e-01, 1.510739304338786e+00, 3.411090158042950e-01, 7.170745116408649e-01, 1.659993392581314e+00, -1.547128261941638e+00
94, 5.657864333765605e-01, 1.075569656046315e-01, 4.785858268032622e-01, 7.853684054858374e-01, -1.096773201738112e-01, 1.518905268321293e+00, 3.447742804945322e-01, 7.204021957722174e-01, 1.649894503217492e+00, -1.538521929899191e+00
95, 5.594336702033825e-01, 1.084283515646082e-01, 4.813389920565955e-01, 7.878081274758123e-01, -1.062035402661485e-01, 1.526933395887581e+00, 3.482054600087841e-01, 7.234100410627907e-01, 1.641058299750340e+00, -1.530465248406161e+00
96, 5.530460125668700e-01, 1.092727895706388e-01, 4.853528589128392e-01, 7.912735904867190e-01, -1.026901594426083e-01, 1.538406202419251e+00, 3.530134900606848e-01, 7.273336987267643e-01, 1.629164853908037e+00, -1.519175612706197e+00
97, 5.466233529684730e-01, 1.100895706597390e-01, 4.888307938046934e-01, 7.937583408227271e-01, -9.899171792878479e-02, 1.548195069369350e+00, 3.574894203386144e-01, 7.313152626007541e-01, 1.617203821565543e+00, -1.508665773601450e+00
98, 5.401652914981198e-01, 1.108780219077935e-01, 4.924628909569085e-01, 7.972039295564339e-01, -9.532317105749652e-02, 1.558732587449177e+00, 3.616984412842518e-01, 7.344684197045440e-01, 1.607785111201947e+00, -1.498782658767136e+00
99, 5.336711693846066e-01, 1.116374958560473e-01, 4.957032913301134e-01, 8.001110311511849e-01, -9.155739984731320e-02, 1.568045778252321e+00, 3.655454795969708e-01, 7.374279856325101e-01, 1.598930520935881e+00, -1.489749507849697e+00
100, 5.271417467062632e-01, 1.123671789034219e-01, 4.993988197992541e-01, 8.031602238316495e-01, -8.770233307912799e-02, 1.578741397905641e+00, 3.700790233197728e-01, 7.410490546784539e-01, 1.588331350163489e+00, -1.479104387809305e+00
101, 5.205769494447714e-01, 1.130663639699611e-01, 5.032099381707372e-01, 8.060211902415599e-01, -8.373696066836533e-02, 1.589565620601578e+00, 3.748290031991046e-01, 7.448759946229968e-01, 1.576966080053607e+00, -1.467951058516237e+00
102, 5.139767124172367e-01, 1.137343454644015e-01, 5.068245186327701e-01, 8.088780324514717e-01, -7.970795000651007e-02, 1.599772270092101e+00, 3.792123535532628e-01, 7.482123291435091e-01, 1.566922048176520e+00, -1.457658604411423e+00
103, 5.073409775443847e-01, 1.143704187059668e-01, 5.102625542752394e-01, 8.118055632654066e-01, -7.569756620701625e-02, 1.609694545107965e+00, 3.833223888788681e-01, 7.512257869349770e-01, 1.558077136810991e+00, -1.448007915659650e+00
104, 5.006696971848931e-01, 1.149738811724047e-01, 5.148141262486824e-01, 8.154310347750092e-01, -7.158699280406629e-02, 1.622543178529314e+00, 3.887087694304487e-01, 7.550468210009487e-01, 1.546510921969773e+00, -1.435360267139925e+00
105, 4.939628308283793e-01, 1.155440323734009e-01, 5.189629638043197e-01, 8.183431632618138e-01, -6.736666713102317e-02, 1.634153970115829e+00, 3.938265525150033e-01, 7.588721738985205e-01, 1.535031678374384e+00, -1.423343306764808e+00
106, 4.872203465126871e-01, 1.160801732936694e-01, 5.233558538884090e-01, 8.221773155598322e-01, -6.312406358416303e-02, 1.646692378149663e+00, 3.988307374179418e-01, 7.620641566435624e-01, 1.525403962403947e+00, -1.411593083925185e+00
107, 4.804422210889221e-01, 1.165816075396984e-01, 5.272805045040703e-01, 8.253895713089817e-01, -5.880016075613332e-02, 1.657845799342421e+00, 4.034187217311270e-01, 7.650931871842283e-01, 1.516335563502597e+00, -1.400820133063006e+00
108, 4.736284400916418e-01, 1.170476407625943e-01, 5.315880317406760e-01, 8.286245165338810e-01, -5.437422173138470e-02, 1.670063992682928e+00, 4.085859166379666e-01, 7.686138367337935e-01, 1.505904697970301e+00, -1.388687149812232e+00
109, 4.667789963258297e-01, 1.174775803701348e-01, 5.360744997076788e-01, 8.318470244971573e-01, -4.986688109030830e-02, 1.682657846357931e+00, 4.139737103487194e-01, 7.722316778254871e-01, 1.495062848578773e+00, -1.376036183082747e+00
110, 4.598938928453610e-01, 1.178707360062798e-01, 5.403655321174393e-01, 8.350547036224646e-01, -4.529398056450373e-02, 1.694719856774948e+00, 4.190380120058925e-01, 7.754713931584032e-01, 1.485314088703356e+00, -1.364144801338657e+00
111, 4.529731400160847e-01, 1.182264191251096e-01, 5.444698814919747e-01, 8.382964640655396e-01, -4.071746681520227e-02, 1.706432583580413e+00, 4.238263524078938e-01, 7.784201969932856e-01, 1.476605221951827e+00, -1.352901398497478e+00
112, 4.460167569345006e-01, 1.185439423460478e-01, 5.494645221943868e-01, 8.418288646142430e-01, -3.600423895339065e-02, 1.720338209550610e+00, 4.297119957488267e-01, 7.820559442722408e-01, 1.465541326568843e+00, -1.339081441371215e+00
113, 4.390247713071414e-01, 1.188226195954264e-01, 5.542316130021062e-01, 8.450074526401176e-01, -3.124107046217861e-02, 1.733579183903171e+00, 4.354118916769586e-01, 7.856135981101170e-01, 1.454780071560635e+00, -1.325697633894621e+00
114, 4.319972194111045e-01, 1.190617654268042e-01, 5.592908198594199e-01, 8.490044534373541e-01, -2.640546794879759e-02, 1.747811055375101e+00, 4.411170366987971e-01, 7.887078082377139e-01, 1.445307104810548e+00, -1.312301501129902e+00
115, 4.249341455879895e-01, 1.192606941991701e-01, 5.638715794042308e-01, 8.523853605736526e-01, -2.151056533771626e-02, 1.760688025391761e+00, 4.464067401374939e-01, 7.916815751011133e-01, 1.436331663491575e+00, -1.299880858134934e+00
116, 4.178356032913879e-01, 1.194187195940700e-01, 5.687114364732848e-01, 8.555440313496521e-01, -1.650675160681048e-02, 1.774137300904385e+00, 4.521506693597540e-01, 7.950440950575006e-01, 1.426170985485085e+00, -1.286393656993158e+00
117, 4.107016540920904e-01, 1.195351536786763e-01, 5.737896424959801e-01, 8.589047309366933e-01, -1.143648579156045e-02, 1.788209717952302e+00, 4.580996944432963e-01, 7.983756772788134e-01, 1.415999563044716e+00, -1.272424874510903e+00
118, 4.035323684993012e-01, 1.196093056900931e-01, 5.786737750527015e-01, 8.622108535949532e-01, -6.300020565971840e-03, 1.801799914711418e+00, 4.637713090188360e-01, 8.014382697342712e-01, 1.406669987124643e+00, -1.259107473892091e+00
119, 3.963278256989539e-01, 1.196404810393445e-01, 5.834083587229502e-01, 8.655653388737479e-01, -1.137046211324736e-03, 1.815138755361702e+00, 4.692183699603965e-01, 8.042709072380975e-01, 1.398177751348370e+00, -1.246317343006489e+00
120, 3.890881138251600e-01, 1.196279797406502e-01, 5.887243135804212e-01, 8.687030576286939e-01, 4.167560307980087e-03, 1.829702030106624e+00, 4.755087365281314e-01, 8.076933898589118e-01, 1.387640905444436e+00, -1.231547063660816e+00
121, 3.818118941934432e-01, 1.195710790658229e-01, 5.940223316376905e-01, 8.718977157424632e-01, 9.500663180479213e-03, 1.844269327371581e+00, 4.817254727659491e-01, 8.109551562444726e-01, 1.377609444390028e+00, -1.216949674166551e+00
122, 3.745006019039887e-01, 1.194690592999573e-01, 5.995531208693718e-01, 8.757149846459824e-01, 1.494284253439446e-02, 1.859616620251836e+00, 4.879560535311655e-01, 8.138662556265459e-01, 1.368540930686923e+00, -1.202319776624482e+00
123, 3.671544501818625e-01, 1.193211937823142e-01, 6.047615634541790e-01, 8.790592493865729e-01, 2.043933547398956e-02, 1.874077572707712e+00, 4.939392070199639e-01, 8.167503308225511e-01, 1.359698608885950e+00, -1.188270857941288e+00
124, 3.597735667346704e-01, 1.191267416660337e-01, 6.099788361831974e-01, 8.817726089805190e-01, 2.602845266846558e-02, 1.888265778927808e+00, 5.001497821524842e-01, 8.199461235115250e-01, 1.349815110410158e+00, -1.173687935210660e+00
125, 3.523580900188056e-01, 1.188849460403420e-01, 6.155801879883546e-01, 8.850010239881226e-01, 3.170040238794389e-02, 1.903565581940835e+00, 5.066318962222732e-01, 8.230152725965535e-01, 1.340199974660080e+00, -1.158467417530118e+00
126, 3.449081698455275e-01, 1.185950311325539e-01, 6.208911050534256e-01, 8.880637227166330e-01, 3.743904556451514e-02, 1.918142231846661e+00, 5.127649693376597e-01, 8.258533020754710e-01, 1.331370140373938e+00, -1.144066475679394e+00
127, 3.374239680919670e-01, 1.182561982918972e-01, 6.262509939635921e-01, 8.912567842809159e-01, 4.324804645206521e-02, 1.932996607596802e+00, 5.189207076028314e-01, 8.286145852137354e-01, 1.322893314948296e+00, -1.129612314260281e+00
128, 3.299056591001557e-01, 1.178676218545717e-01, 6.317406196262646e-01, 8.936516953457558e-01, 4.916012817666862e-02, 1.947741456381361e+00, 5.255019755536854e-01, 8.318318614126324e-01, 1.312815859439209e+00, -1.114158975406956e+00
129, 3.223534315086701e-01, 1.174284454559615e-01, 6.375147468576301e-01, 8.965594166292242e-01, 5.513899711278290e-02, 1.963387634653588e+00, 5.322286436799538e-01, 8.348491486720248e-01, 1.303288587880140e+00, -1.098364225415718e+00
130, 3.147674893170541e-01, 1.169377773394606e-01, 6.433256381247946e-01, 8.998990992801225e-01, 6.125626606942248e-02, 1.979329812274946e+00, 5.388053599468936e-01, 8.375313029921159e-01, 1.294798696644639e+00, -1.082921574277041e+00
131, 3.071480531367982e-01, 1.163946838563636e-01, 6.491278955974907e-01, 9.029344727740872e-01, 6.746760927392249e-02, 1.995207155396680e+00, 5.454847082400723e-01, 8.403347197673273e-01, 1.286011286904752e+00, -1.067237935004996e+00
132, 2.994953618678058e-01, 1.157981832621628e-01, 6.546318033396225e-01, 9.049020611436893e-01, 7.372596690681099e-02, 2.009868451507513e+00, 5.521162736346795e-01, 8.433997108268235e-01, 1.276322418048201e+00, -1.051666493766602e+00
133, 2.918096745349901e-01, 1.151472395879337e-01, 6.608029870066493e-01, 9.077987148620796e-01, 8.014733241193285e-02, 2.026485835441360e+00, 5.592267956125468e-01, 8.462836981802561e-01, 1.267014526721767e+00, -1.034970424503271e+00
134, 2.840912742035995e-01, 1.144407552453362e-01, 6.665855501742183e-01, 9.104810110831845e-01, 8.666816011091004e-02, 2.042171585980362e+00, 5.658919844178255e-01, 8.489412713340763e-01, 1.258551153842064e+00, -1.019320032831254e+00
135, 2.763404683388199e-01, 1.136775608692588e-01, 6.725624006532633e-01, 9.132850185922761e-01, 9.332512770618646e-02, 2.058492563470364e+00, 5.727737066216325e-01, 8.516290920594051e-01, 1.250086847836110e+00, -1.003161203574639e+00
136, 2.685575951374158e-01, 1.128564053237174e-01, 6.782690322121189e-01, 9.146807688461672e-01, 1.000238680291031e-01, 2.073481473244640e+00, 5.797436615526945e-01, 8.547399837228423e-01, 1.240131766596890e+00, -9.867951968801196e-01
137, 2.607430250060301e-01, 1.119759455494168e-01, 6.845782715666825e-01, 9.169705770260164e-01, 1.069072107956796e-01, 2.090260025063184e+00, 5.871144565294841e-01, 8.576294061829498e-01, 1.230694218666385e+00, -9.694879859831778e-01
138, 2.528971663581539e-01, 1.110347344985746e-01, 6.907637117078949e-01, 9.196536547176335e-01, 1.140011012196696e-01, 2.107094972019198e+00, 5.941975112725932e-01, 8.602037153970578e-01, 1.222479220238789e+00, -9.528564119644186e-01
139, 2.450204708853233e-01, 1.100312062525748e-01, 6.973655680466774e-01, 9.222269914898061e-01, 1.213045995147860e-01, 2.124950122797082e+00, 6.018412050634092e-01, 8.630211077801959e-01, 1.213465413596239e+00, -9.349084130191384e-01
140, 2.371134389736257e-01, 1.089636577342249e-01, 7.032031977519558e-01, 9.229382389542754e-01, 1.285542409269949e-01, 2.140162166910713e+00, 6.090975069569626e-01, 8.661756785295684e-01, 1.203364936282106e+00, -9.178700409576341e-01
141, 2.291766307614816e-01, 1.078302324006561e-01, 7.100124505374946e-01, 9.250020609120467e-01, 1.361522685818451e-01, 2.158209732437882e+00, 6.170441961163849e-01, 8.690610927305139e-01, 1.193828334772657e+00, -8.992105848680729e-01
142, 2.212106696381435e-01, 1.066288991423145e-01, 7.164796675373355e-01, 9.271244309254902e-01, 1.439959427249470e-01, 2.175765628055367e+00, 6.245785406324280e-01, 8.717324006963275e-01, 1.185371611887681e+00, -8.815193466882029e-01
143, 2.132162592450378e-01, 1.053574295337388e-01, 7.235665758995254e-01, 9.293221443690024e-01, 1.521562182166616e-01, 2.195009816284034e+00, 6.328872524455352e-01, 8.746772909717959e-01, 1.176099966985134e+00, -8.620098327098352e-01
144, 2.051935279206812e-01, 1.040132529533837e-01, 7.299971861349156e-01, 9.294745807210246e-01, 1.602709897499596e-01, 2.211841929909972e+00, 6.410071238890053e-01, 8.780953352476848e-01, 1.165316073888187e+00, -8.429437308889701e-01
145, 1.971435542520746e-01, 1.025936667549247e-01, 7.372716126961326e-01, 9.309013105835067e-01, 1.688660087543107e-01, 2.231324560019155e+00, 6.497175514218693e-01, 8.812458532696160e-01, 1.155297947380167e+00, -8.224909565561440e-01
146, 1.890678931286313e-01, 1.010957446570190e-01, 7.445244204057581e-01, 9.329928391894687e-01, 1.779278973702855e-01, 2.251477680965975e+00, 6.582527554914830e-01, 8.841251374034744e-01, 1.146662698909622e+00, -8.024496208051960e-01
147, 1.809677185391419e-01, 9.951613577997157e-02, 7.528577975211874e-01, 9.352458950904989e-01, 1.875035260865452e-01, 2.274690495537577e+00, 6.681725299859954e-01, 8.875149227197733e-01, 1.136627859441815e+00, -7.791572039400875e-01
148, 1.728443802572263e-01, 9.785110119369619e-02, 7.604605211934501e-01, 9.342074064179325e-01, 1.968045782226230e-01, 2.294006516894703e+00, 6.778858838476489e-01, 8.914149583778387e-01, 1.123807316278046e+00, -7.563494790841340e-01
149, 1.646994368242557e-01, 9.609644977825368e-02, 7.686137450915000e-01, 9.337700808453859e-01, 2.066326245476403e-01, 2.315222435934854e+00, 6.880959352823590e-01, 8.952428182252248e-01, 1.111421043883139e+00, -7.323754689528527e-01
150, 1.565346981852025e-01, 9.424746570025049e-02, 7.762447893717105e-01, 9.334886730491222e-01, 2.170253498084001e-01, 2.335460850029933e+00, 6.975319031140970e-01, 8.985978555536283e-01, 1.100764555533769e+00, -7.102190684838521e-01
151, 1.483522768186601e-01, 9.229882683913840e-02, 7.856771070108692e-01, 9.340234142816706e-01, 2.284468870267876e-01, 2.361041095422993e+00, 7.090557001845462e-01, 9.024772312409212e-01, 1.088799258770818e+00, -6.831602794577197e-01
152, 1.401546541842272e-01, 9.024450438376611e-02, 7.940221806929436e-01, 9.306264425387130e-01, 2.395837600337322e-01, 2.381958454366968e+00, 7.201788082024428e-01, 9.070008693887397e-01, 1.074013994487806e+00, -6.570423400900655e-01
153, 1.319447623218600e-01, 8.807764181053053e-02, 8.038213667670764e-01, 9.289092815778468e-01, 2.519090000387227e-01, 2.407606613911727e+00, 7.325609400515295e-01, 9.113479316901560e-01, 1.060027993965284e+00, -6.279681129625021e-01
154, 1.237260929232107e-01, 8.579040070329200e-02, 8.132879437568507e-01, 9.261083057398763e-01, 2.651620027210900e-01, 2.432317330401798e+00, 7.447205536520798e-01, 9.156911268252237e-01, 1.046136135672941e+00, -5.994163763217811e-01
155, 1.155038247137735e-01, 8.337118741506899e-02, 8.249361857426206e-01, 9.236827032622806e-01, 2.799208807174562e-01, 2.463215374884289e+00, 7.594394840254997e-01, 9.206039171888675e-01, 1.030578883992011e+00, -5.648551610183626e-01
156, 1.072893635631905e-01, 8.081131652851110e-02, 8.351325168145671e-01, 9.173734149119966e-01, 2.943139361242939e-01, 2.488591775175861e+00, 7.731499096653807e-01, 9.257811114988005e-01, 1.013318489143739e+00, -5.326619947746296e-01
157, 9.908295450010386e-02, 7.810395747346298e-02, 8.429484392640243e-01, 9.122354572781303e-01, 3.070426610807760e-01, 2.508149611497259e+00, 7.834483633538860e-01, 9.294143352799994e-01, 1.001015914120509e+00, -5.084804091436882e-01
158, 1.093432658163746e-01, -3.965875403951027e-02, 9.240654044044453e-01, 9.172287969763435e-01, -1.112223296138725e-01, 2.714129214638920e+00, 9.008857442807725e-01, 9.749155633213951e-01, 8.558488802111136e-01, -2.327281293303923e-01
